Number,Label,Length_px
1229,FR_UCTR3_C2_M_WING_4.tif,910.354
1230,FR_UCTR3_C2_M_WING_5.tif,849.817
1231,FR_UCTR3_C2_M_WING_6.tif,877.679
1232,FR_UCTR3_C2_M_WING_7.tif,871.229
1233,FR_UCTR3_C2_M_WING_8.tif,789.993
1234,FR_UCTR3_C2_M_WING_9.tif,811.113
1240,FR_UCTR4_C0_F_FEMUR_1.tif,281.256
1241,FR_UCTR4_C0_F_FEMUR_10.tif,295.161
1242,FR_UCTR4_C0_F_FEMUR_11.tif,320.481
1243,FR_UCTR4_C0_F_FEMUR_12.tif,314.859
1244,FR_UCTR4_C0_F_FEMUR_13.tif,299.348
1245,FR_UCTR4_C0_F_FEMUR_14.tif,295.657
1246,FR_UCTR4_C0_F_FEMUR_15.tif,310.644
1247,FR_UCTR4_C0_F_FEMUR_16.tif,339.134
1248,FR_UCTR4_C0_F_FEMUR_17.tif,303.145
1249,FR_UCTR4_C0_F_FEMUR_18.tif,321.176
1250,FR_UCTR4_C0_F_FEMUR_19.tif,322.672
1251,FR_UCTR4_C0_F_FEMUR_2.tif,309.931
1252,FR_UCTR4_C0_F_FEMUR_20.tif,303.463
1253,FR_UCTR4_C0_F_FEMUR_3.tif,297.321
1254,FR_UCTR4_C0_F_FEMUR_4.tif,232.476
1255,FR_UCTR4_C0_F_FEMUR_5.tif,323.805
1256,FR_UCTR4_C0_F_FEMUR_6.tif,323.056
1257,FR_UCTR4_C0_F_FEMUR_7.tif,324.234
1258,FR_UCTR4_C0_F_FEMUR_8.tif,338.142
1259,FR_UCTR4_C0_F_FEMUR_9.tif,301.955
1259,FR_UCTR4_C0_F_HEAD_1.tif,491.506
1260,FR_UCTR4_C0_F_HEAD_10.tif,478.553
1261,FR_UCTR4_C0_F_HEAD_11.tif,502.681
1262,FR_UCTR4_C0_F_HEAD_12.tif,488.267
1263,FR_UCTR4_C0_F_HEAD_13.tif,476.823
1264,FR_UCTR4_C0_F_HEAD_14.tif,472.038
1265,FR_UCTR4_C0_F_HEAD_15.tif,488.723
1266,FR_UCTR4_C0_F_HEAD_16.tif,509.083
1267,FR_UCTR4_C0_F_HEAD_17.tif,489.45
1268,FR_UCTR4_C0_F_HEAD_18.tif,505.507
1269,FR_UCTR4_C0_F_HEAD_19.tif,513.128
1270,FR_UCTR4_C0_F_HEAD_2.tif,474.752
1271,FR_UCTR4_C0_F_HEAD_20.tif,462.135
1272,FR_UCTR4_C0_F_HEAD_3.tif,464.087
1273,FR_UCTR4_C0_F_HEAD_4.tif,494.016
1274,FR_UCTR4_C0_F_HEAD_5.tif,515.349
1275,FR_UCTR4_C0_F_HEAD_6.tif,511.285
1276,FR_UCTR4_C0_F_HEAD_7.tif,520.317
1277,FR_UCTR4_C0_F_HEAD_8.tif,477.587
1278,FR_UCTR4_C0_F_HEAD_9.tif,506.234
348,FR_UCTR4_C0_F_TARSUS_1.tif,112.539
349,FR_UCTR4_C0_F_TARSUS_10.tif,106.677
350,FR_UCTR4_C0_F_TARSUS_11.tif,119.436
351,FR_UCTR4_C0_F_TARSUS_12.tif,112.641
352,FR_UCTR4_C0_F_TARSUS_13.tif,111.803
353,FR_UCTR4_C0_F_TARSUS_14.tif,109.128
354,FR_UCTR4_C0_F_TARSUS_15.tif,114.63
355,FR_UCTR4_C0_F_TARSUS_16.tif,124.258
356,FR_UCTR4_C0_F_TARSUS_17.tif,111.629
357,FR_UCTR4_C0_F_TARSUS_18.tif,114.022
358,FR_UCTR4_C0_F_TARSUS_19.tif,117.273
359,FR_UCTR4_C0_F_TARSUS_2.tif,108.503
360,FR_UCTR4_C0_F_TARSUS_20.tif,104.278
361,FR_UCTR4_C0_F_TARSUS_3.tif,106.888
362,FR_UCTR4_C0_F_TARSUS_4.tif,97.494
363,FR_UCTR4_C0_F_TARSUS_5.tif,110.422
364,FR_UCTR4_C0_F_TARSUS_6.tif,108.503
365,FR_UCTR4_C0_F_TARSUS_7.tif,106.104
366,FR_UCTR4_C0_F_TARSUS_8.tif,115.017
367,FR_UCTR4_C0_F_TARSUS_9.tif,114.061
1237,FR_UCTR4_C0_F_THORAX_1.tif,537.261
1238,FR_UCTR4_C0_F_THORAX_10.tif,586.021
1239,FR_UCTR4_C0_F_THORAX_11.tif,584.069
1240,FR_UCTR4_C0_F_THORAX_12.tif,539.646
1241,FR_UCTR4_C0_F_THORAX_13.tif,527.593
1242,FR_UCTR4_C0_F_THORAX_14.tif,570.636
1243,FR_UCTR4_C0_F_THORAX_15.tif,570.593
1244,FR_UCTR4_C0_F_THORAX_16.tif,583.152
1245,FR_UCTR4_C0_F_THORAX_17.tif,563.336
1246,FR_UCTR4_C0_F_THORAX_18.tif,595.169
1247,FR_UCTR4_C0_F_THORAX_19.tif,596.483
1248,FR_UCTR4_C0_F_THORAX_2.tif,532.001
1249,FR_UCTR4_C0_F_THORAX_20.tif,520.584
1250,FR_UCTR4_C0_F_THORAX_3.tif,531.738
1251,FR_UCTR4_C0_F_THORAX_4.tif,544.301
1252,FR_UCTR4_C0_F_THORAX_5.tif,595.142
1253,FR_UCTR4_C0_F_THORAX_6.tif,567.116
1254,FR_UCTR4_C0_F_THORAX_7.tif,591.761
1255,FR_UCTR4_C0_F_THORAX_8.tif,571.021
1256,FR_UCTR4_C0_F_THORAX_9.tif,558.702
1241,FR_UCTR4_C0_F_TIBIA_1.tif,262.378
1242,FR_UCTR4_C0_F_TIBIA_10.tif,247.978
1243,FR_UCTR4_C0_F_TIBIA_11.tif,278.46
1244,FR_UCTR4_C0_F_TIBIA_12.tif,279.201
1245,FR_UCTR4_C0_F_TIBIA_13.tif,262.084
1246,FR_UCTR4_C0_F_TIBIA_14.tif,273.754
1247,FR_UCTR4_C0_F_TIBIA_15.tif,263.856
1248,FR_UCTR4_C0_F_TIBIA_16.tif,283.381
1249,FR_UCTR4_C0_F_TIBIA_17.tif,255.666
1250,FR_UCTR4_C0_F_TIBIA_18.tif,266.563
1251,FR_UCTR4_C0_F_TIBIA_19.tif,280.777
1252,FR_UCTR4_C0_F_TIBIA_2.tif,243.731
1253,FR_UCTR4_C0_F_TIBIA_20.tif,252.873
1254,FR_UCTR4_C0_F_TIBIA_3.tif,234.438
1255,FR_UCTR4_C0_F_TIBIA_4.tif,257.992
1256,FR_UCTR4_C0_F_TIBIA_5.tif,282.305
1257,FR_UCTR4_C0_F_TIBIA_6.tif,274.765
1258,FR_UCTR4_C0_F_TIBIA_7.tif,271.007
1259,FR_UCTR4_C0_F_TIBIA_8.tif,277.849
1260,FR_UCTR4_C0_F_TIBIA_9.tif,264.121
1235,FR_UCTR4_C0_F_WING_1.tif,1158.89
1236,FR_UCTR4_C0_F_WING_10.tif,1150.809
1237,FR_UCTR4_C0_F_WING_11.tif,1202.598
1238,FR_UCTR4_C0_F_WING_12.tif,1148.355
1239,FR_UCTR4_C0_F_WING_13.tif,1149.254
1240,FR_UCTR4_C0_F_WING_14.tif,1125.711
1241,FR_UCTR4_C0_F_WING_15.tif,1125.842
1242,FR_UCTR4_C0_F_WING_16.tif,1249.426
1243,FR_UCTR4_C0_F_WING_17.tif,1219.181
1244,FR_UCTR4_C0_F_WING_18.tif,1227.774
1245,FR_UCTR4_C0_F_WING_19.tif,1178.951
1246,FR_UCTR4_C0_F_WING_2.tif,1097.386
1247,FR_UCTR4_C0_F_WING_20.tif,1110.842
1248,FR_UCTR4_C0_F_WING_3.tif,1128.693
1249,FR_UCTR4_C0_F_WING_4.tif,1182.069
1250,FR_UCTR4_C0_F_WING_5.tif,1255.87
1251,FR_UCTR4_C0_F_WING_6.tif,1204.433
1252,FR_UCTR4_C0_F_WING_7.tif,1220.804
1253,FR_UCTR4_C0_F_WING_8.tif,1177.333
1254,FR_UCTR4_C0_F_WING_9.tif,1174.865
1260,FR_UCTR4_C0_M_FEMUR_1.tif,303.916
1261,FR_UCTR4_C0_M_FEMUR_10.tif,303.638
1262,FR_UCTR4_C0_M_FEMUR_11.tif,311.811
1263,FR_UCTR4_C0_M_FEMUR_12.tif,284.234
1264,FR_UCTR4_C0_M_FEMUR_13.tif,288.231
1265,FR_UCTR4_C0_M_FEMUR_14.tif,306.307
1266,FR_UCTR4_C0_M_FEMUR_15.tif,316.462
1267,FR_UCTR4_C0_M_FEMUR_16.tif,259.509
1268,FR_UCTR4_C0_M_FEMUR_17.tif,305.315
1269,FR_UCTR4_C0_M_FEMUR_18.tif,330.151
1270,FR_UCTR4_C0_M_FEMUR_19.tif,293.138
1271,FR_UCTR4_C0_M_FEMUR_2.tif,297.579
1272,FR_UCTR4_C0_M_FEMUR_20.tif,290.988
1273,FR_UCTR4_C0_M_FEMUR_3.tif,303.725
1274,FR_UCTR4_C0_M_FEMUR_4.tif,318.653
1275,FR_UCTR4_C0_M_FEMUR_5.tif,317.065
1276,FR_UCTR4_C0_M_FEMUR_6.tif,316.765
1277,FR_UCTR4_C0_M_FEMUR_7.tif,267.675
1278,FR_UCTR4_C0_M_FEMUR_8.tif,320.73
1279,FR_UCTR4_C0_M_FEMUR_9.tif,258.99
1279,FR_UCTR4_C0_M_HEAD_1.tif,461.291
1280,FR_UCTR4_C0_M_HEAD_10.tif,465.45
1281,FR_UCTR4_C0_M_HEAD_11.tif,483.811
1282,FR_UCTR4_C0_M_HEAD_12.tif,410.819
1283,FR_UCTR4_C0_M_HEAD_13.tif,487.706
1284,FR_UCTR4_C0_M_HEAD_14.tif,455.281
1285,FR_UCTR4_C0_M_HEAD_15.tif,466.499
1286,FR_UCTR4_C0_M_HEAD_16.tif,428.49
1287,FR_UCTR4_C0_M_HEAD_17.tif,450.25
1288,FR_UCTR4_C0_M_HEAD_18.tif,464.332
1289,FR_UCTR4_C0_M_HEAD_19.tif,464.617
1290,FR_UCTR4_C0_M_HEAD_2.tif,476.424
1291,FR_UCTR4_C0_M_HEAD_20.tif,422.005
1292,FR_UCTR4_C0_M_HEAD_3.tif,445.288
1293,FR_UCTR4_C0_M_HEAD_4.tif,452.604
1294,FR_UCTR4_C0_M_HEAD_5.tif,471.518
1295,FR_UCTR4_C0_M_HEAD_6.tif,455.214
1296,FR_UCTR4_C0_M_HEAD_7.tif,440.938
1297,FR_UCTR4_C0_M_HEAD_8.tif,471.123
1298,FR_UCTR4_C0_M_HEAD_9.tif,461.546
368,FR_UCTR4_C0_M_TARSUS_1.tif,101.494
369,FR_UCTR4_C0_M_TARSUS_10.tif,99.035
370,FR_UCTR4_C0_M_TARSUS_11.tif,98.478
371,FR_UCTR4_C0_M_TARSUS_12.tif,91.236
372,FR_UCTR4_C0_M_TARSUS_13.tif,101
373,FR_UCTR4_C0_M_TARSUS_14.tif,102.84
374,FR_UCTR4_C0_M_TARSUS_15.tif,111.83
375,FR_UCTR4_C0_M_TARSUS_16.tif,96.047
376,FR_UCTR4_C0_M_TARSUS_17.tif,98.717
377,FR_UCTR4_C0_M_TARSUS_18.tif,92.347
378,FR_UCTR4_C0_M_TARSUS_19.tif,96.462
379,FR_UCTR4_C0_M_TARSUS_2.tif,97.637
380,FR_UCTR4_C0_M_TARSUS_20.tif,102.956
381,FR_UCTR4_C0_M_TARSUS_3.tif,89.889
382,FR_UCTR4_C0_M_TARSUS_4.tif,94.921
383,FR_UCTR4_C0_M_TARSUS_5.tif,97.35
384,FR_UCTR4_C0_M_TARSUS_6.tif,86.833
385,FR_UCTR4_C0_M_TARSUS_7.tif,89.939
386,FR_UCTR4_C0_M_TARSUS_8.tif,103.484
387,FR_UCTR4_C0_M_TARSUS_9.tif,94.366
1257,FR_UCTR4_C0_M_THORAX_1.tif,477.782
1258,FR_UCTR4_C0_M_THORAX_10.tif,511.243
1259,FR_UCTR4_C0_M_THORAX_11.tif,512.016
1260,FR_UCTR4_C0_M_THORAX_12.tif,453.313
1261,FR_UCTR4_C0_M_THORAX_13.tif,520.247
1262,FR_UCTR4_C0_M_THORAX_14.tif,487.469
1263,FR_UCTR4_C0_M_THORAX_15.tif,505.594
1264,FR_UCTR4_C0_M_THORAX_16.tif,467.03
1265,FR_UCTR4_C0_M_THORAX_17.tif,527.91
1266,FR_UCTR4_C0_M_THORAX_18.tif,504.584
1267,FR_UCTR4_C0_M_THORAX_19.tif,489.612
1268,FR_UCTR4_C0_M_THORAX_2.tif,521.943
1269,FR_UCTR4_C0_M_THORAX_20.tif,494.616
1270,FR_UCTR4_C0_M_THORAX_3.tif,512.633
1271,FR_UCTR4_C0_M_THORAX_4.tif,491.001
1272,FR_UCTR4_C0_M_THORAX_5.tif,496.212
1273,FR_UCTR4_C0_M_THORAX_6.tif,472.289
1274,FR_UCTR4_C0_M_THORAX_7.tif,444.627
1275,FR_UCTR4_C0_M_THORAX_8.tif,517.19
1276,FR_UCTR4_C0_M_THORAX_9.tif,471.17
1261,FR_UCTR4_C0_M_TIBIA_1.tif,242.043
1262,FR_UCTR4_C0_M_TIBIA_10.tif,253.663
1263,FR_UCTR4_C0_M_TIBIA_11.tif,257.42
1264,FR_UCTR4_C0_M_TIBIA_12.tif,239.075
1265,FR_UCTR4_C0_M_TIBIA_13.tif,266.558
1266,FR_UCTR4_C0_M_TIBIA_14.tif,252.002
1267,FR_UCTR4_C0_M_TIBIA_15.tif,274.117
1268,FR_UCTR4_C0_M_TIBIA_16.tif,212.474
1269,FR_UCTR4_C0_M_TIBIA_17.tif,268.269
1270,FR_UCTR4_C0_M_TIBIA_18.tif,254.189
1271,FR_UCTR4_C0_M_TIBIA_19.tif,241.919
1272,FR_UCTR4_C0_M_TIBIA_2.tif,265.198
1273,FR_UCTR4_C0_M_TIBIA_20.tif,255.454
1274,FR_UCTR4_C0_M_TIBIA_3.tif,254.283
1275,FR_UCTR4_C0_M_TIBIA_4.tif,254.283
1276,FR_UCTR4_C0_M_TIBIA_5.tif,262.185
1277,FR_UCTR4_C0_M_TIBIA_6.tif,257.163
1278,FR_UCTR4_C0_M_TIBIA_7.tif,242.143
1279,FR_UCTR4_C0_M_TIBIA_8.tif,263.372
1280,FR_UCTR4_C0_M_TIBIA_9.tif,252.414
1255,FR_UCTR4_C0_M_WING_1.tif,1016.48
1256,FR_UCTR4_C0_M_WING_10.tif,1052.478
1257,FR_UCTR4_C0_M_WING_11.tif,1032.803
1258,FR_UCTR4_C0_M_WING_12.tif,961.967
1259,FR_UCTR4_C0_M_WING_13.tif,1047.92
1260,FR_UCTR4_C0_M_WING_14.tif,1043.579
1261,FR_UCTR4_C0_M_WING_15.tif,1062.924
1262,FR_UCTR4_C0_M_WING_16.tif,990.826
1263,FR_UCTR4_C0_M_WING_17.tif,1050.899
1264,FR_UCTR4_C0_M_WING_18.tif,1088.814
1265,FR_UCTR4_C0_M_WING_19.tif,1039.694
1266,FR_UCTR4_C0_M_WING_2.tif,1035.338
1267,FR_UCTR4_C0_M_WING_20.tif,1034.735
1268,FR_UCTR4_C0_M_WING_3.tif,1019.804
1269,FR_UCTR4_C0_M_WING_4.tif,1048.044
1270,FR_UCTR4_C0_M_WING_5.tif,1057.325
1271,FR_UCTR4_C0_M_WING_6.tif,1012.06
1272,FR_UCTR4_C0_M_WING_7.tif,1014.653
1273,FR_UCTR4_C0_M_WING_8.tif,1087.118
1274,FR_UCTR4_C0_M_WING_9.tif,1015.93
1280,FR_UCTR4_C1_F_FEMUR_1.tif,300.375
1281,FR_UCTR4_C1_F_FEMUR_10.tif,257.498
1282,FR_UCTR4_C1_F_FEMUR_11.tif,311.785
1283,FR_UCTR4_C1_F_FEMUR_12.tif,299.172
1284,FR_UCTR4_C1_F_FEMUR_13.tif,288.002
1285,FR_UCTR4_C1_F_FEMUR_14.tif,302.42
1286,FR_UCTR4_C1_F_FEMUR_15.tif,305.131
1287,FR_UCTR4_C1_F_FEMUR_16.tif,270.267
1288,FR_UCTR4_C1_F_FEMUR_17.tif,263.61
1289,FR_UCTR4_C1_F_FEMUR_18.tif,307.059
1290,FR_UCTR4_C1_F_FEMUR_19.tif,246.089
1291,FR_UCTR4_C1_F_FEMUR_2.tif,298.617
1292,FR_UCTR4_C1_F_FEMUR_20.tif,278.173
1293,FR_UCTR4_C1_F_FEMUR_3.tif,239.677
1294,FR_UCTR4_C1_F_FEMUR_4.tif,281.055
1295,FR_UCTR4_C1_F_FEMUR_5.tif,307.61
1296,FR_UCTR4_C1_F_FEMUR_6.tif,284.016
1297,FR_UCTR4_C1_F_FEMUR_7.tif,243.871
1298,FR_UCTR4_C1_F_FEMUR_8.tif,272.007
1299,FR_UCTR4_C1_F_FEMUR_9.tif,238.298
1299,FR_UCTR4_C1_F_HEAD_1.tif,436.976
1300,FR_UCTR4_C1_F_HEAD_10.tif,422.693
1301,FR_UCTR4_C1_F_HEAD_11.tif,479.154
1302,FR_UCTR4_C1_F_HEAD_12.tif,476.151
1303,FR_UCTR4_C1_F_HEAD_13.tif,468.402
1304,FR_UCTR4_C1_F_HEAD_14.tif,444.496
1305,FR_UCTR4_C1_F_HEAD_15.tif,454.805
1306,FR_UCTR4_C1_F_HEAD_16.tif,387.732
1307,FR_UCTR4_C1_F_HEAD_17.tif,434.35
1308,FR_UCTR4_C1_F_HEAD_18.tif,476.051
1309,FR_UCTR4_C1_F_HEAD_19.tif,445.638
1310,FR_UCTR4_C1_F_HEAD_2.tif,455.044
1311,FR_UCTR4_C1_F_HEAD_20.tif,463.155
1312,FR_UCTR4_C1_F_HEAD_3.tif,445.152
1313,FR_UCTR4_C1_F_HEAD_4.tif,444.113
1314,FR_UCTR4_C1_F_HEAD_5.tif,481.932
1315,FR_UCTR4_C1_F_HEAD_6.tif,430.085
1316,FR_UCTR4_C1_F_HEAD_7.tif,410.41
1317,FR_UCTR4_C1_F_HEAD_8.tif,465.03
1318,FR_UCTR4_C1_F_HEAD_9.tif,430.238
388,FR_UCTR4_C1_F_TARSUS_1.tif,100.896
389,FR_UCTR4_C1_F_TARSUS_10.tif,88.091
390,FR_UCTR4_C1_F_TARSUS_11.tif,108.665
391,FR_UCTR4_C1_F_TARSUS_12.tif,101.514
392,FR_UCTR4_C1_F_TARSUS_13.tif,108.522
393,FR_UCTR4_C1_F_TARSUS_14.tif,102.416
394,FR_UCTR4_C1_F_TARSUS_15.tif,94.763
395,FR_UCTR4_C1_F_TARSUS_16.tif,97.739
396,FR_UCTR4_C1_F_TARSUS_17.tif,96.13
397,FR_UCTR4_C1_F_TARSUS_18.tif,94.43
398,FR_UCTR4_C1_F_TARSUS_19.tif,90.758
399,FR_UCTR4_C1_F_TARSUS_2.tif,109.836
400,FR_UCTR4_C1_F_TARSUS_20.tif,104.235
401,FR_UCTR4_C1_F_TARSUS_3.tif,101.02
402,FR_UCTR4_C1_F_TARSUS_4.tif,93.862
403,FR_UCTR4_C1_F_TARSUS_5.tif,112.925
404,FR_UCTR4_C1_F_TARSUS_6.tif,88.408
405,FR_UCTR4_C1_F_TARSUS_7.tif,82.807
406,FR_UCTR4_C1_F_TARSUS_8.tif,98.234
407,FR_UCTR4_C1_F_TARSUS_9.tif,87.932
1277,FR_UCTR4_C1_F_THORAX_1.tif,515.55
1278,FR_UCTR4_C1_F_THORAX_10.tif,480.388
1279,FR_UCTR4_C1_F_THORAX_11.tif,571.909
1280,FR_UCTR4_C1_F_THORAX_12.tif,556.386
1281,FR_UCTR4_C1_F_THORAX_13.tif,520.601
1282,FR_UCTR4_C1_F_THORAX_14.tif,511.587
1283,FR_UCTR4_C1_F_THORAX_15.tif,478.533
1284,FR_UCTR4_C1_F_THORAX_16.tif,461.004
1285,FR_UCTR4_C1_F_THORAX_17.tif,460.34
1286,FR_UCTR4_C1_F_THORAX_18.tif,526.582
1287,FR_UCTR4_C1_F_THORAX_19.tif,456.616
1288,FR_UCTR4_C1_F_THORAX_2.tif,529.114
1289,FR_UCTR4_C1_F_THORAX_20.tif,504.386
1290,FR_UCTR4_C1_F_THORAX_3.tif,494.183
1291,FR_UCTR4_C1_F_THORAX_4.tif,475.147
1292,FR_UCTR4_C1_F_THORAX_5.tif,545.616
1293,FR_UCTR4_C1_F_THORAX_6.tif,490.789
1294,FR_UCTR4_C1_F_THORAX_7.tif,452.674
1295,FR_UCTR4_C1_F_THORAX_8.tif,550.436
1296,FR_UCTR4_C1_F_THORAX_9.tif,473.052
1281,FR_UCTR4_C1_F_TIBIA_1.tif,244.739
1282,FR_UCTR4_C1_F_TIBIA_10.tif,227.728
1283,FR_UCTR4_C1_F_TIBIA_11.tif,276.391
1284,FR_UCTR4_C1_F_TIBIA_12.tif,279.063
1285,FR_UCTR4_C1_F_TIBIA_13.tif,241.133
1286,FR_UCTR4_C1_F_TIBIA_14.tif,249.387
1287,FR_UCTR4_C1_F_TIBIA_15.tif,242.207
1288,FR_UCTR4_C1_F_TIBIA_16.tif,235.682
1289,FR_UCTR4_C1_F_TIBIA_17.tif,236.172
1290,FR_UCTR4_C1_F_TIBIA_18.tif,254.637
1291,FR_UCTR4_C1_F_TIBIA_19.tif,235.536
1292,FR_UCTR4_C1_F_TIBIA_2.tif,240.983
1293,FR_UCTR4_C1_F_TIBIA_20.tif,247.33
1294,FR_UCTR4_C1_F_TIBIA_3.tif,238.254
1295,FR_UCTR4_C1_F_TIBIA_4.tif,235.372
1296,FR_UCTR4_C1_F_TIBIA_5.tif,264.609
1297,FR_UCTR4_C1_F_TIBIA_6.tif,253.6
1298,FR_UCTR4_C1_F_TIBIA_7.tif,230.078
1299,FR_UCTR4_C1_F_TIBIA_8.tif,261.521
1300,FR_UCTR4_C1_F_TIBIA_9.tif,210.794
1275,FR_UCTR4_C1_F_WING_1.tif,1128.692
1276,FR_UCTR4_C1_F_WING_10.tif,1053.347
1277,FR_UCTR4_C1_F_WING_11.tif,1218.521
1278,FR_UCTR4_C1_F_WING_12.tif,1177.034
1279,FR_UCTR4_C1_F_WING_13.tif,1139.154
1280,FR_UCTR4_C1_F_WING_14.tif,1120.529
1281,FR_UCTR4_C1_F_WING_15.tif,1075.809
1282,FR_UCTR4_C1_F_WING_16.tif,1026.363
1283,FR_UCTR4_C1_F_WING_17.tif,1037.557
1284,FR_UCTR4_C1_F_WING_18.tif,1153.646
1285,FR_UCTR4_C1_F_WING_19.tif,1025.284
1286,FR_UCTR4_C1_F_WING_2.tif,1135.497
1287,FR_UCTR4_C1_F_WING_20.tif,1121.198
1288,FR_UCTR4_C1_F_WING_3.tif,1082.847
1289,FR_UCTR4_C1_F_WING_4.tif,1055.872
1290,FR_UCTR4_C1_F_WING_5.tif,1182.124
1291,FR_UCTR4_C1_F_WING_6.tif,1111.556
1292,FR_UCTR4_C1_F_WING_7.tif,2
1293,FR_UCTR4_C1_F_WING_8.tif,1141.212
1294,FR_UCTR4_C1_F_WING_9.tif,996.109
1300,FR_UCTR4_C1_M_FEMUR_1.tif,261.123
1301,FR_UCTR4_C1_M_FEMUR_10.tif,261.553
1302,FR_UCTR4_C1_M_FEMUR_11.tif,229.436
1303,FR_UCTR4_C1_M_FEMUR_12.tif,250.138
1304,FR_UCTR4_C1_M_FEMUR_13.tif,239.47
1305,FR_UCTR4_C1_M_FEMUR_14.tif,277.505
1306,FR_UCTR4_C1_M_FEMUR_15.tif,273.936
1307,FR_UCTR4_C1_M_FEMUR_16.tif,272.36
1308,FR_UCTR4_C1_M_FEMUR_17.tif,287.021
1309,FR_UCTR4_C1_M_FEMUR_18.tif,304.243
1310,FR_UCTR4_C1_M_FEMUR_19.tif,292.961
1311,FR_UCTR4_C1_M_FEMUR_2.tif,263.03
1312,FR_UCTR4_C1_M_FEMUR_20.tif,284.401
1313,FR_UCTR4_C1_M_FEMUR_3.tif,295.711
1314,FR_UCTR4_C1_M_FEMUR_4.tif,283.48
1315,FR_UCTR4_C1_M_FEMUR_5.tif,278.821
1316,FR_UCTR4_C1_M_FEMUR_6.tif,297.523
1317,FR_UCTR4_C1_M_FEMUR_7.tif,273.075
1318,FR_UCTR4_C1_M_FEMUR_8.tif,284.803
1319,FR_UCTR4_C1_M_FEMUR_9.tif,283.346
1319,FR_UCTR4_C1_M_HEAD_1.tif,420.62
1320,FR_UCTR4_C1_M_HEAD_10.tif,401.998
1321,FR_UCTR4_C1_M_HEAD_11.tif,382.021
1322,FR_UCTR4_C1_M_HEAD_12.tif,426.137
1323,FR_UCTR4_C1_M_HEAD_13.tif,395.135
1324,FR_UCTR4_C1_M_HEAD_14.tif,422.015
1325,FR_UCTR4_C1_M_HEAD_15.tif,431.56
1326,FR_UCTR4_C1_M_HEAD_16.tif,446.912
1327,FR_UCTR4_C1_M_HEAD_17.tif,411.096
1328,FR_UCTR4_C1_M_HEAD_18.tif,440.469
1329,FR_UCTR4_C1_M_HEAD_19.tif,444.119
1330,FR_UCTR4_C1_M_HEAD_2.tif,423.548
1331,FR_UCTR4_C1_M_HEAD_20.tif,417.574
1332,FR_UCTR4_C1_M_HEAD_3.tif,461.637
1333,FR_UCTR4_C1_M_HEAD_4.tif,456.952
1334,FR_UCTR4_C1_M_HEAD_5.tif,443.308
1335,FR_UCTR4_C1_M_HEAD_6.tif,436.039
1336,FR_UCTR4_C1_M_HEAD_7.tif,428.339
1337,FR_UCTR4_C1_M_HEAD_8.tif,443.37
1338,FR_UCTR4_C1_M_HEAD_9.tif,444.603
408,FR_UCTR4_C1_M_TARSUS_1.tif,91.788
409,FR_UCTR4_C1_M_TARSUS_10.tif,86.833
410,FR_UCTR4_C1_M_TARSUS_11.tif,77.006
411,FR_UCTR4_C1_M_TARSUS_12.tif,94.085
412,FR_UCTR4_C1_M_TARSUS_13.tif,81.744
413,FR_UCTR4_C1_M_TARSUS_14.tif,96.462
414,FR_UCTR4_C1_M_TARSUS_15.tif,86.209
415,FR_UCTR4_C1_M_TARSUS_16.tif,88.814
416,FR_UCTR4_C1_M_TARSUS_17.tif,92.574
417,FR_UCTR4_C1_M_TARSUS_18.tif,94.594
418,FR_UCTR4_C1_M_TARSUS_19.tif,95.126
419,FR_UCTR4_C1_M_TARSUS_2.tif,89.443
420,FR_UCTR4_C1_M_TARSUS_20.tif,106.301
421,FR_UCTR4_C1_M_TARSUS_3.tif,91.706
422,FR_UCTR4_C1_M_TARSUS_4.tif,86.729
423,FR_UCTR4_C1_M_TARSUS_5.tif,79.699
424,FR_UCTR4_C1_M_TARSUS_6.tif,82.098
425,FR_UCTR4_C1_M_TARSUS_7.tif,86.539
426,FR_UCTR4_C1_M_TARSUS_8.tif,97.499
427,FR_UCTR4_C1_M_TARSUS_9.tif,91.444
1297,FR_UCTR4_C1_M_THORAX_1.tif,415.146
1298,FR_UCTR4_C1_M_THORAX_10.tif,433
1299,FR_UCTR4_C1_M_THORAX_11.tif,385.701
1300,FR_UCTR4_C1_M_THORAX_12.tif,473.355
1301,FR_UCTR4_C1_M_THORAX_13.tif,384.63
1302,FR_UCTR4_C1_M_THORAX_14.tif,459.802
1303,FR_UCTR4_C1_M_THORAX_15.tif,449.33
1304,FR_UCTR4_C1_M_THORAX_16.tif,467.9
1305,FR_UCTR4_C1_M_THORAX_17.tif,464.613
1306,FR_UCTR4_C1_M_THORAX_18.tif,473.241
1307,FR_UCTR4_C1_M_THORAX_19.tif,471.128
1308,FR_UCTR4_C1_M_THORAX_2.tif,430.759
1309,FR_UCTR4_C1_M_THORAX_20.tif,433.425
1310,FR_UCTR4_C1_M_THORAX_3.tif,493.789
1311,FR_UCTR4_C1_M_THORAX_4.tif,473.466
1312,FR_UCTR4_C1_M_THORAX_5.tif,466.435
1313,FR_UCTR4_C1_M_THORAX_6.tif,442.669
1314,FR_UCTR4_C1_M_THORAX_7.tif,411.534
1315,FR_UCTR4_C1_M_THORAX_8.tif,448.807
1316,FR_UCTR4_C1_M_THORAX_9.tif,467.68
1301,FR_UCTR4_C1_M_TIBIA_1.tif,233.669
1302,FR_UCTR4_C1_M_TIBIA_10.tif,222.899
1303,FR_UCTR4_C1_M_TIBIA_11.tif,208.291
