"","X","Initials","Treatment","Replicate","Generation","Cohort","Sex","Individual","Trait","Area","Mean","Min","Max","Angle","Length","scale","scale_mm","length_mm","Cohort0","length_um"
"933",933,"AW","SCT","4","35",3,"F",13,"L",97,117.577,88,135,180,96,1.86e-06,0.00186,0.17856,2,178.56
"934",934,"AW","SCT","4","35",3,"F",14,"L",111,131.082,94.688,149.973,-35.72,109.622,1.86e-06,0.00186,0.20389692,2,203.89692
"935",935,"AW","SCT","4","35",3,"F",15,"L",101,121.153,83.75,146.19,-49.461,100.005,1.86e-06,0.00186,0.1860093,2,186.0093
"936",936,"AW","SCT","4","35",3,"F",16,"L",93,117.536,81.478,141.217,-1.245,92.022,1.86e-06,0.00186,0.17116092,2,171.16092
"937",937,"AW","SCT","4","35",3,"F",17,"L",92,130.852,85.755,190,-101.434,90.802,1.86e-06,0.00186,0.16889172,2,168.89172
"938",938,"AW","SCT","4","35",3,"F",18,"L",96,123.147,77.495,150.326,175.186,95.336,1.86e-06,0.00186,0.17732496,2,177.32496
"939",939,"AW","SCT","4","35",3,"F",19,"L",92,117.389,81,146.252,75.353,90.956,1.86e-06,0.00186,0.16917816,2,169.17816
"940",940,"AW","SCT","4","35",3,"F",20,"L",97,103.216,76.187,136.688,-15.046,96.302,1.86e-06,0.00186,0.17912172,2,179.12172
"941",941,"AW","SCT","4","35",3,"M",1,"L",92,91.484,36.509,177.079,-160.769,91.082,1.86e-06,0.00186,0.16941252,2,169.41252
"942",942,"AW","SCT","4","35",3,"M",2,"L",84,102.035,36.432,147.439,138.424,82.879,1.86e-06,0.00186,0.15415494,2,154.15494
"943",943,"AW","SCT","4","35",3,"M",3,"L",89,104.832,65,149.75,-30.069,87.818,1.86e-06,0.00186,0.16334148,2,163.34148
"944",944,"AW","SCT","4","35",3,"M",4,"L",88,101.701,56.172,156.757,-81.404,86.977,1.86e-06,0.00186,0.16177722,2,161.77722
"945",945,"AW","SCT","4","35",3,"M",5,"L",90,96.432,51.348,138.078,-145.954,89.308,1.86e-06,0.00186,0.16611288,2,166.11288
"946",946,"AW","SCT","4","35",3,"M",6,"L",92,119.509,83.629,158,19.822,91.417,1.86e-06,0.00186,0.17003562,2,170.03562
"947",947,"AW","SCT","4","35",3,"M",7,"L",82,111.576,85.965,154.51,157.543,81.154,1.86e-06,0.00186,0.15094644,2,150.94644
"948",948,"AW","SCT","4","35",3,"M",8,"L",94,94.284,38.72,139.602,-94.304,93.263,1.86e-06,0.00186,0.17346918,2,173.46918
"949",949,"AW","SCT","4","35",3,"M",9,"L",96,108.307,46.152,154.68,-60.18,94.515,1.86e-06,0.00186,0.1757979,2,175.7979
"950",950,"AW","SCT","4","35",3,"M",10,"L",88,89.299,46.226,152.621,156.371,87.321,1.86e-06,0.00186,0.16241706,2,162.41706
"951",951,"AW","SCT","4","35",3,"M",11,"L",90,102.124,61.699,144.204,-108.435,88.544,1.86e-06,0.00186,0.16469184,2,164.69184
"952",952,"AW","SCT","4","35",3,"M",12,"L",91,99.705,54.901,140.259,-18.034,90.443,1.86e-06,0.00186,0.16822398,2,168.22398
"953",953,"AW","SCT","4","35",3,"M",13,"L",86,99.617,40.306,154.922,-55.561,84.876,1.86e-06,0.00186,0.15786936,2,157.86936
"954",954,"AW","SCT","4","35",3,"M",14,"L",79,110.896,69.763,133.941,-137.083,77.833,1.86e-06,0.00186,0.14476938,2,144.76938
"955",955,"AW","SCT","4","35",3,"M",15,"L",91,95.486,47.5,156.356,164.578,90.25,1.86e-06,0.00186,0.167865,2,167.865
"956",956,"AW","SCT","4","35",3,"M",16,"L",86,87.762,35.871,156.318,-83.211,84.593,1.86e-06,0.00186,0.15734298,2,157.34298
"957",957,"AW","SCT","4","35",3,"M",17,"L",89,97.705,47,137.426,-140.528,88.091,1.86e-06,0.00186,0.16384926,2,163.84926
"958",958,"AW","SCT","4","35",3,"M",18,"L",83,111.827,80.702,153.189,-117.499,82.298,1.86e-06,0.00186,0.15307428,2,153.07428
"959",959,"AW","SCT","4","35",3,"M",19,"L",90,101.668,43.355,165.198,-96.483,88.566,1.86e-06,0.00186,0.16473276,2,164.73276
"960",960,"AW","SCT","4","35",3,"M",20,"L",90,78.951,33.398,134.414,-150.255,88.685,1.86e-06,0.00186,0.1649541,2,164.9541
"961",961,"AW","UCT","1","35",1,"F",1,"L",125,120.385,83.357,178,-105.376,124.455,1.48e-06,0.00148,0.1841934,0,184.1934
"962",962,"AW","UCT","1","35",1,"F",2,"L",130,96.94,69,113.289,-117.759,128.825,1.48e-06,0.00148,0.190661,0,190.661
"963",963,"AW","UCT","1","35",1,"F",3,"L",130,120.521,82.271,171.922,-82.875,128.996,1.48e-06,0.00148,0.19091408,0,190.91408
"964",964,"AW","UCT","1","35",1,"F",4,"L",135,96.136,74.045,130,-86.583,134.239,1.48e-06,0.00148,0.19867372,0,198.67372
"965",965,"AW","UCT","1","35",1,"F",5,"L",141,104.959,77.929,158.229,2.454,140.129,1.48e-06,0.00148,0.20739092,0,207.39092
"966",966,"AW","UCT","1","35",1,"F",6,"L",126,80.055,62.533,97.871,-77.074,125.172,1.48e-06,0.00148,0.18525456,0,185.25456
"967",967,"AW","UCT","1","35",1,"F",7,"L",137,104.236,85.662,137.239,-119.014,136.077,1.48e-06,0.00148,0.20139396,0,201.39396
"968",968,"AW","UCT","1","35",1,"F",8,"L",126,105.869,90.844,120.56,-120.256,125.032,1.48e-06,0.00148,0.18504736,0,185.04736
"969",969,"AW","UCT","1","35",1,"F",9,"L",135,108.634,87.971,149.445,28.098,133.765,1.48e-06,0.00148,0.1979722,0,197.9722
"970",970,"AW","UCT","1","35",1,"F",10,"L",127,115.947,76.475,134.41,173.61,125.782,1.48e-06,0.00148,0.18615736,0,186.15736
"971",971,"AW","UCT","1","35",1,"F",11,"L",139,103.275,76,189.436,17.255,138.221,1.48e-06,0.00148,0.20456708,0,204.56708
"972",972,"AW","UCT","1","35",1,"F",12,"L",132,78.322,61.866,135,-162.255,131.244,1.48e-06,0.00148,0.19424112,0,194.24112
"973",973,"AW","UCT","1","35",1,"F",13,"L",134,117.755,90.454,146.083,-17.482,133.15,1.48e-06,0.00148,0.197062,0,197.062
"974",974,"AW","UCT","1","35",1,"F",14,"L",136,91.666,70.559,134.39,8.07,135.34,1.48e-06,0.00148,0.2003032,0,200.3032
"975",975,"AW","UCT","1","35",1,"F",15,"L",123,86.245,69.812,98.258,-112.584,122.385,1.48e-06,0.00148,0.1811298,0,181.1298
"976",976,"AW","UCT","1","35",1,"F",16,"L",124,106.562,79.62,130,-48.638,122.577,1.48e-06,0.00148,0.18141396,0,181.41396
"977",977,"AW","UCT","1","35",1,"F",17,"L",123,126.264,96.041,174.589,-95.664,121.594,1.48e-06,0.00148,0.17995912,0,179.95912
"978",978,"AW","UCT","1","35",1,"F",18,"L",133,100.267,75,170.211,83.037,131.973,1.48e-06,0.00148,0.19532004,0,195.32004
"979",979,"AW","UCT","1","35",1,"F",19,"L",137,103.507,76.853,142.075,-78.111,135.915,1.48e-06,0.00148,0.2011542,0,201.1542
"980",980,"AW","UCT","1","35",1,"F",20,"L",116,119.459,89.165,177.887,178.008,115.07,1.48e-06,0.00148,0.1703036,0,170.3036
"981",981,"AW","UCT","1","35",1,"M",1,"L",126,55.188,31.07,104.36,5.528,124.579,1.48e-06,0.00148,0.18437692,0,184.37692
"982",982,"AW","UCT","1","35",1,"M",2,"L",126,62.294,32.621,110.191,-24.52,125.3,1.48e-06,0.00148,0.185444,0,185.444
"983",983,"AW","UCT","1","35",1,"M",3,"L",116,102.655,63.633,190,18.277,114.791,1.48e-06,0.00148,0.16989068,0,169.89068
"984",984,"AW","UCT","1","35",1,"M",4,"L",128,90.066,44.236,165.421,45,127.279,1.48e-06,0.00148,0.18837292,0,188.37292
"985",985,"AW","UCT","1","35",1,"M",5,"L",127,86.198,41.136,163.211,-112.479,125.539,1.48e-06,0.00148,0.18579772,0,185.79772
"986",986,"AW","UCT","1","35",1,"M",6,"L",112,66.813,45.327,79.518,-79.095,111.005,1.48e-06,0.00148,0.1642874,0,164.2874
"987",987,"AW","UCT","1","35",1,"M",7,"L",127,103.224,39.154,188.481,20.45,125.936,1.48e-06,0.00148,0.18638528,0,186.38528
"988",988,"AW","UCT","1","35",1,"M",8,"L",121,69.74,35,95.819,-38.585,120.254,1.48e-06,0.00148,0.17797592,0,177.97592
"989",989,"AW","UCT","1","35",1,"M",9,"L",113,109.729,90.571,126.5,177.955,112.071,1.48e-06,0.00148,0.16586508,0,165.86508
"990",990,"AW","UCT","1","35",1,"M",10,"L",125,139.018,119.498,174.271,-50.906,123.693,1.48e-06,0.00148,0.18306564,0,183.06564
"991",991,"AW","UCT","1","35",1,"M",11,"L",121,103.475,50.75,183,-72.019,119.854,1.48e-06,0.00148,0.17738392,0,177.38392
"992",992,"AW","UCT","1","35",1,"M",12,"L",115,102.138,49.177,145.222,-62.987,114.49,1.48e-06,0.00148,0.1694452,0,169.4452
"993",993,"AW","UCT","1","35",1,"M",13,"L",125,118.715,71.645,164.29,-29.055,123.548,1.48e-06,0.00148,0.18285104,0,182.85104
"994",994,"AW","UCT","1","35",1,"M",14,"L",115,84.014,45,116.604,-78.395,114.337,1.48e-06,0.00148,0.16921876,0,169.21876
"995",995,"AW","UCT","1","35",1,"M",15,"L",112,73.871,37.126,121.186,-49.733,111.396,1.48e-06,0.00148,0.16486608,0,164.86608
"996",996,"AW","UCT","1","35",1,"M",16,"L",125,96.031,54.578,200.312,-9.31,123.628,1.48e-06,0.00148,0.18296944,0,182.96944
"997",997,"AW","UCT","1","35",1,"M",17,"L",121,77.222,52.4,120,-29.982,120.067,1.48e-06,0.00148,0.17769916,0,177.69916
"998",998,"AW","UCT","1","35",1,"M",18,"L",113,71.001,43.411,96.411,-85.406,112.361,1.48e-06,0.00148,0.16629428,0,166.29428
"999",999,"AW","UCT","1","35",1,"M",19,"L",124,117.699,45.969,177.35,-70.096,123.369,1.48e-06,0.00148,0.18258612,0,182.58612
"1000",1000,"AW","UCT","1","35",1,"M",20,"L",114,88.202,45,122,0,113,1.48e-06,0.00148,0.16724,0,167.24
"1001",1001,"AW","UCT","1","35",2,"F",1,"L",95,111.692,78.553,137.947,-88.172,94.048,1.86e-06,0.00186,0.17492928,1,174.92928
"1002",1002,"AW","UCT","1","35",2,"F",2,"L",98,109.572,84.53,142.32,-134.582,96.876,1.86e-06,0.00186,0.18018936,1,180.18936
"1003",1003,"AW","UCT","1","35",2,"F",3,"L",107,104.626,93.239,127.193,-6.52,105.683,1.86e-06,0.00186,0.19657038,1,196.57038
"1004",1004,"AW","UCT","1","35",2,"F",4,"L",106,116.574,90.706,145.698,-38.403,104.637,1.86e-06,0.00186,0.19462482,1,194.62482
"1005",1005,"AW","UCT","1","35",2,"F",5,"L",98,111.876,91.86,130.396,-24.444,96.664,1.86e-06,0.00186,0.17979504,1,179.79504
"1006",1006,"AW","UCT","1","35",2,"F",6,"L",108,117.622,89.748,138.173,-113.199,106.621,1.86e-06,0.00186,0.19831506,1,198.31506
"1007",1007,"AW","UCT","1","35",2,"F",7,"L",99,110.976,84.551,133.35,-76.39,97.745,1.86e-06,0.00186,0.1818057,1,181.8057
"1008",1008,"AW","UCT","1","35",2,"F",8,"L",105,111.416,78.596,134.615,-95.492,104.48,1.86e-06,0.00186,0.1943328,1,194.3328
"1009",1009,"AW","UCT","1","35",2,"F",9,"L",96,113.079,86.632,158,-92.411,95.084,1.86e-06,0.00186,0.17685624,1,176.85624
"1010",1010,"AW","UCT","1","35",2,"F",10,"L",105,117.243,81.51,193.183,-150.732,104.317,1.86e-06,0.00186,0.19402962,1,194.02962
"1011",1011,"AW","UCT","1","35",2,"F",11,"L",95,105.73,82.032,133.106,-174.531,94.43,1.86e-06,0.00186,0.1756398,1,175.6398
"1012",1012,"AW","UCT","1","35",2,"F",12,"L",108,95.931,70.86,138.372,-50.673,107.299,1.86e-06,0.00186,0.19957614,1,199.57614
"1013",1013,"AW","UCT","1","35",2,"F",13,"L",103,120.764,95.059,164.157,-178.877,102.02,1.86e-06,0.00186,0.1897572,1,189.7572
"1014",1014,"AW","UCT","1","35",2,"F",14,"L",110,95.704,77.477,161.211,-0.526,109.005,1.86e-06,0.00186,0.2027493,1,202.7493
"1015",1015,"AW","UCT","1","35",2,"F",15,"L",104,110.848,83.696,145.872,-60.461,103.446,1.86e-06,0.00186,0.19240956,1,192.40956
"1016",1016,"AW","UCT","1","35",2,"F",16,"L",108,99.954,79,131.652,45.754,107.49,1.86e-06,0.00186,0.1999314,1,199.9314
"1017",1017,"AW","UCT","1","35",2,"F",17,"L",106,107.171,73.476,169,-5.44,105.475,1.86e-06,0.00186,0.1961835,1,196.1835
"1018",1018,"AW","UCT","1","35",2,"F",18,"L",100,95.759,79.413,130.394,-159.376,99.368,1.86e-06,0.00186,0.18482448,1,184.82448
"1019",1019,"AW","UCT","1","35",2,"F",19,"L",90,97.33,80.498,121.584,169.695,89.443,1.86e-06,0.00186,0.16636398,1,166.36398
"1020",1020,"AW","UCT","1","35",2,"F",20,"L",95,104.891,76.568,134.759,-118.757,93.536,1.86e-06,0.00186,0.17397696,1,173.97696
"1021",1021,"AW","UCT","1","35",2,"M",1,"L",95,85.427,34.19,130.224,-152.071,93.941,1.86e-06,0.00186,0.17473026,1,174.73026
"1022",1022,"AW","UCT","1","35",2,"M",2,"L",91,98.274,59.037,121.278,-146.31,90.139,1.86e-06,0.00186,0.16765854,1,167.65854
"1023",1023,"AW","UCT","1","35",2,"M",3,"L",90,76.633,32.725,116.969,-47.726,89.196,1.86e-06,0.00186,0.16590456,1,165.90456
"1024",1024,"AW","UCT","1","35",2,"M",4,"L",86,87.173,51,158.091,152.526,84.534,1.86e-06,0.00186,0.15723324,1,157.23324
"1025",1025,"AW","UCT","1","35",2,"M",5,"L",96,93.641,53.111,123,-136.71,94.795,1.86e-06,0.00186,0.1763187,1,176.3187
"1026",1026,"AW","UCT","1","35",2,"M",6,"L",100,75.487,41.705,117.504,-140.343,98.717,1.86e-06,0.00186,0.18361362,1,183.61362
"1027",1027,"AW","UCT","1","35",2,"M",7,"L",106,86.268,33.849,175.069,6.038,104.58,1.86e-06,0.00186,0.1945188,1,194.5188
"1028",1028,"AW","UCT","1","35",2,"M",8,"L",98,99.777,44.473,142.734,-154.231,96.607,1.86e-06,0.00186,0.17968902,1,179.68902
"1029",1029,"AW","UCT","1","35",2,"M",9,"L",98,92.56,53.649,162.21,11.31,96.881,1.86e-06,0.00186,0.18019866,1,180.19866
"1030",1030,"AW","UCT","1","35",2,"M",10,"L",85,147.228,109.75,195,-96.116,84.481,1.86e-06,0.00186,0.15713466,1,157.13466
"1031",1031,"AW","UCT","1","35",2,"M",11,"L",90,82.459,34.344,127.157,-135.909,89.107,1.86e-06,0.00186,0.16573902,1,165.73902
"1032",1032,"AW","UCT","1","35",2,"M",12,"L",100,86.267,52.778,129.38,-111.371,98.793,1.86e-06,0.00186,0.18375498,1,183.75498
"1033",1033,"AW","UCT","1","35",2,"M",13,"L",94,134.508,84.127,186.094,-137.603,93.434,1.86e-06,0.00186,0.17378724,1,173.78724
"1034",1034,"AW","UCT","1","35",2,"M",14,"L",95,143.282,102.447,184.649,-3.045,94.133,1.86e-06,0.00186,0.17508738,1,175.08738
"1035",1035,"AW","UCT","1","35",2,"M",15,"L",103,93.579,51.233,196,-82.108,101.966,1.86e-06,0.00186,0.18965676,1,189.65676
"1036",1036,"AW","UCT","1","35",2,"M",16,"L",97,99.544,46,143.167,-59.959,95.88,1.86e-06,0.00186,0.1783368,1,178.3368
"1037",1037,"AW","UCT","1","35",2,"M",17,"L",88,99.887,57.747,163.21,-79.461,87.476,1.86e-06,0.00186,0.16270536,1,162.70536
"1038",1038,"AW","UCT","1","35",2,"M",18,"L",96,87.228,46.016,149.864,-131.583,94.921,1.86e-06,0.00186,0.17655306,1,176.55306
"1039",1039,"AW","UCT","1","35",2,"M",19,"L",94,94.003,59.968,145,-151.783,93.059,1.86e-06,0.00186,0.17308974,1,173.08974
"1040",1040,"AW","UCT","1","35",2,"M",20,"L",82,101.433,41,155.239,128.991,81.056,1.86e-06,0.00186,0.15076416,1,150.76416
"1041",1041,"AW","UCT","1","35",3,"F",1,"L",109,118.236,86.588,150.206,-63.672,108.227,1.48e-06,0.00148,0.16017596,2,160.17596
"1042",1042,"AW","UCT","1","35",3,"F",2,"L",113,126.494,95.061,168.653,-121.139,112.161,1.48e-06,0.00148,0.16599828,2,165.99828
"1043",1043,"AW","UCT","1","35",3,"F",3,"L",96,110.994,92.449,126.796,-43.29,94.795,1.48e-06,0.00148,0.1402966,2,140.2966
"1044",1044,"AW","UCT","1","35",3,"F",4,"L",126,94.944,66,135,-90,125,1.48e-06,0.00148,0.185,2,185
"1045",1045,"AW","UCT","1","35",3,"F",5,"L",114,116.635,90.978,150.322,-10.214,112.787,1.48e-06,0.00148,0.16692476,2,166.92476
"1046",1046,"AW","UCT","1","35",3,"F",6,"L",113,114.043,84,131.571,-92.045,112.071,1.48e-06,0.00148,0.16586508,2,165.86508
"1047",1047,"AW","UCT","1","35",3,"F",7,"L",120,119.409,89.83,182,22.249,118.849,1.48e-06,0.00148,0.17589652,2,175.89652
"1048",1048,"AW","UCT","1","35",3,"F",8,"L",110,110.751,83.444,160.234,-148.946,108.559,1.48e-06,0.00148,0.16066732,2,160.66732
"1049",1049,"AW","UCT","1","35",3,"F",9,"L",100,98.426,83.327,120.824,-39.657,98.717,1.48e-06,0.00148,0.14610116,2,146.10116
"1050",1050,"AW","UCT","1","35",3,"F",10,"L",102,114.816,81,145.373,135.401,101.119,1.48e-06,0.00148,0.14965612,2,149.65612
"1051",1051,"AW","UCT","1","35",3,"F",11,"L",112,128.053,106.101,162,-80.707,111.463,1.48e-06,0.00148,0.16496524,2,164.96524
"1052",1052,"AW","UCT","1","35",3,"F",12,"L",115,128.786,92.592,158.553,-53.231,113.6,1.48e-06,0.00148,0.168128,2,168.128
"1053",1053,"AW","UCT","1","35",3,"F",13,"L",123,122.529,91.819,159.117,23.199,121.852,1.48e-06,0.00148,0.18034096,2,180.34096
"1054",1054,"AW","UCT","1","35",3,"F",14,"L",120,130.217,101.449,168.958,-82.278,119.08,1.48e-06,0.00148,0.1762384,2,176.2384
"1055",1055,"AW","UCT","1","35",3,"F",15,"L",120,112.387,88.727,151,-24.842,119.013,1.48e-06,0.00148,0.17613924,2,176.13924
"1056",1056,"AW","UCT","1","35",3,"F",16,"L",101,112.277,80,155.5,150.113,100.344,1.48e-06,0.00148,0.14850912,2,148.50912
"1057",1057,"AW","UCT","1","35",3,"F",17,"L",106,109.503,79.727,144.061,-120.964,104.957,1.48e-06,0.00148,0.15533636,2,155.33636
"1058",1058,"AW","UCT","1","35",3,"F",18,"L",122,142.604,86.987,168.856,-49.347,121.264,1.48e-06,0.00148,0.17947072,2,179.47072
"1059",1059,"AW","UCT","1","35",3,"F",19,"L",121,107.108,81.4,135.044,41.952,119.67,1.48e-06,0.00148,0.1771116,2,177.1116
"1060",1060,"AW","UCT","1","35",3,"F",20,"L",115,128.833,95.053,158.588,-179.497,114.004,1.48e-06,0.00148,0.16872592,2,168.72592
"1061",1061,"AW","UCT","1","35",3,"M",1,"L",100,102.768,74.333,154.614,-8.702,99.141,1.48e-06,0.00148,0.14672868,2,146.72868
"1062",1062,"AW","UCT","1","35",3,"M",2,"L",110,108.912,47.237,181.401,28.443,109.179,1.48e-06,0.00148,0.16158492,2,161.58492
"1063",1063,"AW","UCT","1","35",3,"M",3,"L",115,101.048,59.821,182.082,-5.56,113.534,1.48e-06,0.00148,0.16803032,2,168.03032
"1064",1064,"AW","UCT","1","35",3,"M",4,"L",91,84.008,36.893,130.627,-172.321,89.805,1.48e-06,0.00148,0.1329114,2,132.9114
"1065",1065,"AW","UCT","1","35",3,"M",5,"L",96,106.08,58.45,147,-52.284,94.81,1.48e-06,0.00148,0.1403188,2,140.3188
"1066",1066,"AW","UCT","1","35",3,"M",6,"L",99,92,54.453,153.262,-22.891,97.693,1.48e-06,0.00148,0.14458564,2,144.58564
"1067",1067,"AW","UCT","1","35",3,"M",7,"L",100,96.808,51.395,155.741,-66.272,99.403,1.48e-06,0.00148,0.14711644,2,147.11644
"1068",1068,"AW","UCT","1","35",3,"M",8,"L",99,96.505,50.551,175.676,-113.962,98.489,1.48e-06,0.00148,0.14576372,2,145.76372
"1069",1069,"AW","UCT","1","35",3,"M",9,"L",103,107.503,68.294,149.324,-1.685,102.044,1.48e-06,0.00148,0.15102512,2,151.02512
"1070",1070,"AW","UCT","1","35",3,"M",10,"L",104,101.584,48,168.529,-24.582,103.368,1.48e-06,0.00148,0.15298464,2,152.98464
"1071",1071,"AW","UCT","1","35",3,"M",11,"L",109,102.593,38,186.5,-160.56,108.167,1.48e-06,0.00148,0.16008716,2,160.08716
"1072",1072,"AW","UCT","1","35",3,"M",12,"L",100,95.023,44.594,148.074,-105.154,99.459,1.48e-06,0.00148,0.14719932,2,147.19932
"1073",1073,"AW","UCT","1","35",3,"M",13,"L",103,90.606,41.573,159.284,-131.028,102.069,1.48e-06,0.00148,0.15106212,2,151.06212
"1074",1074,"AW","UCT","1","35",3,"M",14,"L",111,96.735,41.197,153.032,-56.165,109.554,1.48e-06,0.00148,0.16213992,2,162.13992
"1075",1075,"AW","UCT","1","35",3,"M",15,"L",97,104.893,57.844,135.25,-63.97,95.708,1.48e-06,0.00148,0.14164784,2,141.64784
"1076",1076,"AW","UCT","1","35",3,"M",16,"L",96,93.896,65,120.812,-170.933,95.189,1.48e-06,0.00148,0.14087972,2,140.87972
"1077",1077,"AW","UCT","1","35",3,"M",17,"L",100,95.722,51.967,168.379,49.899,99.358,1.48e-06,0.00148,0.14704984,2,147.04984
"1078",1078,"AW","UCT","1","35",3,"M",18,"L",99,84.577,45.714,132.005,-119.962,98.112,1.48e-06,0.00148,0.14520576,2,145.20576
"1079",1079,"AW","UCT","1","35",3,"M",19,"L",103,78.307,49.794,119.575,-80.446,102.421,1.48e-06,0.00148,0.15158308,2,151.58308
"1080",1080,"AW","UCT","1","35",3,"M",20,"L",96,92.941,35.48,171.04,-143.13,95,1.48e-06,0.00148,0.1406,2,140.6
"1081",1081,"AW","UCT","2","35",1,"F",1,"L",117,121.713,97.259,151.621,-92.961,116.155,1.86e-06,0.00186,0.2160483,0,216.0483
"1082",1082,"AW","UCT","2","35",1,"F",2,"L",101,117.588,78.52,141.683,-96.911,99.725,1.86e-06,0.00186,0.1854885,0,185.4885
"1083",1083,"AW","UCT","2","35",1,"F",3,"L",105,108.298,80.707,143.788,-113.127,104.389,1.86e-06,0.00186,0.19416354,0,194.16354
"1084",1084,"AW","UCT","2","35",1,"F",4,"L",104,121.15,92,151.569,-131.864,103.392,1.86e-06,0.00186,0.19230912,0,192.30912
"1085",1085,"AW","UCT","2","35",1,"F",5,"L",109,113.514,82,174.239,-62.488,108.24,1.86e-06,0.00186,0.2013264,0,201.3264
"1086",1086,"AW","UCT","2","35",1,"F",6,"L",113,108.561,78.75,128.616,-92.556,112.112,1.86e-06,0.00186,0.20852832,0,208.52832
"1087",1087,"AW","UCT","2","35",1,"F",7,"L",101,123.484,94.47,144.35,-130.539,100.005,1.86e-06,0.00186,0.1860093,0,186.0093
"1088",1088,"AW","UCT","2","35",1,"F",8,"L",108,114.571,83.29,185.589,-92.141,107.075,1.86e-06,0.00186,0.1991595,0,199.1595
"1089",1089,"AW","UCT","2","35",1,"F",9,"L",95,123.373,80.315,150.371,-152.071,93.941,1.86e-06,0.00186,0.17473026,0,174.73026
"1090",1090,"AW","UCT","2","35",1,"F",10,"L",115,118.986,88.162,160.118,-64.106,114.495,1.86e-06,0.00186,0.2129607,0,212.9607
"1091",1091,"AW","UCT","2","35",1,"F",11,"L",109,112.697,81.492,174,-112.294,108.079,1.86e-06,0.00186,0.20102694,0,201.02694
"1092",1092,"AW","UCT","2","35",1,"F",12,"L",107,118.363,85.162,140.184,-116.323,105.991,1.86e-06,0.00186,0.19714326,0,197.14326
"1093",1093,"AW","UCT","2","35",1,"F",13,"L",108,109.638,80.084,139.477,-89.465,107.005,1.86e-06,0.00186,0.1990293,0,199.0293
"1094",1094,"AW","UCT","2","35",1,"F",14,"L",93,126.54,98.548,155.573,-56.136,91.526,1.86e-06,0.00186,0.17023836,0,170.23836
"1095",1095,"AW","UCT","2","35",1,"F",15,"L",94,113.17,89.71,169.071,-43.264,93.381,1.86e-06,0.00186,0.17368866,0,173.68866
"1096",1096,"AW","UCT","2","35",1,"F",16,"L",115,117.953,84.957,149.868,-147.567,113.741,1.86e-06,0.00186,0.21155826,0,211.55826
"1097",1097,"AW","UCT","2","35",1,"F",17,"L",111,110.173,76.82,138.235,167.358,109.659,1.86e-06,0.00186,0.20396574,0,203.96574
"1098",1098,"AW","UCT","2","35",1,"F",18,"L",101,115.496,80.298,139.479,-99.744,100.449,1.86e-06,0.00186,0.18683514,0,186.83514
"1099",1099,"AW","UCT","2","35",1,"F",19,"L",105,122.82,96.587,141,-71.565,104.355,1.86e-06,0.00186,0.1941003,0,194.1003
"1100",1100,"AW","UCT","2","35",1,"F",20,"L",109,132.436,107.185,170.407,-112.989,107.541,1.86e-06,0.00186,0.20002626,0,200.02626
"1101",1101,"AW","UCT","2","35",1,"M",1,"L",121,81.569,41,173.175,4.289,120.337,1.48e-06,0.00148,0.17809876,0,178.09876
"1102",1102,"AW","UCT","2","35",1,"M",2,"L",112,71.348,52.497,97.683,-111.705,110.86,1.48e-06,0.00148,0.1640728,0,164.0728
"1103",1103,"AW","UCT","2","35",1,"M",3,"L",125,81.11,55.584,119.897,-106.39,124.04,1.48e-06,0.00148,0.1835792,0,183.5792
"1104",1104,"AW","UCT","2","35",1,"M",4,"L",117,86.823,45,112.828,120.114,115.603,1.48e-06,0.00148,0.17109244,0,171.09244
"1105",1105,"AW","UCT","2","35",1,"M",5,"L",128,55.942,32.923,88.231,-46.273,127.311,1.86e-06,0.00186,0.23679846,0,236.79846
"1106",1106,"AW","UCT","2","35",1,"M",6,"L",123,93.101,42.893,147.803,169.611,122,1.48e-06,0.00148,0.18056,0,180.56
"1107",1107,"AW","UCT","2","35",1,"M",7,"L",86,130.472,115.388,141.343,-48.814,85.041,1.48e-06,0.00148,0.12586068,0,125.86068
"1108",1108,"AW","UCT","2","35",1,"M",8,"L",114,100.095,47.484,145.18,-52.524,113.406,1.48e-06,0.00148,0.16784088,0,167.84088
"1109",1109,"AW","UCT","2","35",1,"M",9,"L",138,70.848,37.953,114.92,-48.54,137.441,1.48e-06,0.00148,0.20341268,0,203.41268
"1110",1110,"AW","UCT","2","35",1,"M",10,"L",121,107.007,49.088,139.53,-79.909,119.854,1.48e-06,0.00148,0.17738392,0,177.38392
"1111",1111,"AW","UCT","2","35",1,"M",11,"L",122,92.148,41,137.149,-34.606,121.495,1.48e-06,0.00148,0.1798126,0,179.8126
"1112",1112,"AW","UCT","2","35",1,"M",12,"L",126,77.681,44.92,118.983,-36.229,125.208,1.48e-06,0.00148,0.18530784,0,185.30784
"1113",1113,"AW","UCT","2","35",1,"M",13,"L",116,94.466,44.2,143.87,-49.236,114.865,1.48e-06,0.00148,0.1700002,0,170.0002
