"treatment","replicate","cohort","sex","individual","femur","head","tarsus","thorax","tibia","wing","thorax_c"
"SCT","4",2,"F","1",8.65978750297934,9.32159059999402,7.2219458833199,9.49824074940143,8.42270731120179,10.6523189267771,-0.257931739900496
"SCT","4",2,"F","10",8.96906201569039,9.57065087962094,7.32399583955823,9.79365719123019,8.73500208278414,10.8600054271991,0.037484701928264
"SCT","4",2,"F","11",8.77401989395525,9.49423528356505,7.18507982828132,9.72086055298553,8.57840758815605,10.8124996875938,-0.0353119363164005
"SCT","4",2,"F","12",8.79206295429244,9.36385141767587,7.06994678427387,9.69918639212228,8.59680815435427,10.7078005119791,-0.0569860971796459
"SCT","4",2,"F","13",8.50613359940238,9.34205316679232,7.16584831224505,9.59487660561119,8.48835560389564,10.5717109112468,-0.161295883690741
"SCT","4",2,"F","14",8.67074635632863,9.34666017791698,7.30718447717117,9.59361988439015,8.56065081308517,10.7316808937334,-0.162552604911777
"SCT","4",2,"F","15",8.73500208278414,9.35298525460347,7.13984528891088,9.64779172208853,8.48096932954932,10.7684802251242,-0.108380767213394
"SCT","4",2,"F","16",8.76900316474587,9.42446570919741,7.15365000115586,9.60488426669859,8.51439084048025,10.6515484184749,-0.151288222603339
"SCT","4",2,"F","17",8.70838279850006,9.39209056028688,7.12321500042977,9.61593827143023,8.5433634029692,10.6924287986192,-0.140234217871695
"SCT","4",2,"F","18",8.6207282938333,9.25947474263001,7.09373590104016,9.45530481204525,8.37139879337127,10.5665144296725,-0.300867677256678
"SCT","4",2,"F","19",8.98219057492579,9.51055879347816,7.26698150665447,9.73703169681319,8.66550204581337,10.8219391466891,-0.0191407924887343
"SCT","4",2,"F","2",8.81317992830099,9.48576422766816,7.23559589265624,9.66591832888197,8.55897263211456,10.8044542327675,-0.090254160419958
"SCT","4",2,"F","20",8.82952819126133,9.49071855782696,7.26275911774811,9.63795032851219,8.45217454850385,10.7137726163387,-0.118222160789733
"SCT","4",2,"F","3",8.8556733798305,9.44785067083862,7.17761074263556,9.64932297589088,8.59121100362345,10.7641371238381,-0.106849513411049
"SCT","4",2,"F","4",8.90929882826677,9.52876822106842,7.3659188877768,9.74658124010438,8.69538519672332,10.8373415422438,-0.00959124919755006
"SCT","4",2,"F","5",8.92446641396965,9.60343962523618,7.39810862346182,9.77731088544814,8.73836119739647,10.9312571871903,0.021138396146215
"SCT","4",2,"F","6",8.69834685371931,9.47606424594425,7.20276563865098,9.59729323595711,8.54922055534519,10.7199046702177,-0.158879253344818
"SCT","4",2,"F","7",8.64486846937182,9.36747973591035,7.16935729473288,9.5157001459949,8.53427230318284,10.6838983095469,-0.240472343307029
"SCT","4",2,"F","8",8.88982949488069,9.52930214429274,7.15080141537415,9.67114467217287,8.60503244164646,10.7792803560345,-0.0850278171290562
"SCT","4",2,"F","9",8.85530261429385,9.52054194328492,7.42429387145107,9.71624228399361,8.57690455388455,10.7788252789796,-0.0399302053083197
"SCT","4",2,"M","1",8.72330384190596,9.34131699448294,6.97160322982564,9.32672306798213,8.50452375346504,10.5239029690888,-0.429449421319799
"SCT","4",2,"M","10",8.7123802687002,9.35540840571378,7.00003570572504,9.42346954681638,8.42838897167742,10.5321174076601,-0.332702942485545
"SCT","4",2,"M","11",8.43973970067523,9.34841901228721,7.06201612719219,9.3465117940581,8.49009553182017,10.5534460994593,-0.409660695243831
"SCT","4",2,"M","12",8.56857441883558,9.34597995987042,6.92021870042508,9.38697743838499,8.43230936218616,10.5305217987421,-0.369195050916936
"SCT","4",2,"M","13",8.63129663988762,9.37519409436997,7.02398588738423,9.50209821020916,8.49644003734468,10.5485058359812,-0.254074279092766
"SCT","4",2,"M","14",8.64603446230597,9.4142999645103,7.05640232499709,9.48844152941306,8.50397688336375,10.5771399453623,-0.267730959888864
"SCT","4",2,"M","15",8.60912019846699,9.29669222702929,7.13012769136966,9.34560054746557,8.43272877286049,10.5557637253446,-0.410571941836361
"SCT","4",2,"M","16",8.72986653928367,9.35452735803427,7.08186066424398,9.44234557573156,8.50203899964336,10.5530746477949,-0.313826913570368
"SCT","4",2,"M","2",8.86476779076592,9.47124828820594,7.2266297000492,9.64080694809492,8.53847142905048,10.6876289799106,-0.115365541207002
"SCT","4",2,"M","3",8.80480379571613,9.42279723686701,7.17879654482929,9.4352775641814,8.49222092066162,10.5879928931581,-0.320894925120522
"SCT","4",2,"M","4",8.69253419910113,9.38275889385874,6.91766849525422,9.46908039467258,8.43379228652939,10.5360951119002,-0.287092094629347
"SCT","4",2,"M","5",8.7274248523659,9.3907280325168,6.9242896753766,9.45021563821076,8.38913211969882,10.5962414417978,-0.305956851091171
"SCT","4",2,"M","6",8.83326882037053,9.48681180883032,7.21191710665426,9.4827631898099,8.53106958162689,10.6126155295185,-0.273409299492027
"SCT","4",2,"M","7",8.60073954541691,9.27120894530078,7.05640232499709,9.30185435882637,8.44079033807407,10.4228597905458,-0.454318130475553
"SCT","4",2,"M","8",8.77754020959801,9.44609363311167,7.06536593886809,9.53894045151242,8.50634023848618,10.7197773834705,-0.217232037789511
"SCT","4",2,"M","9",8.82556492746079,9.3780683114834,7.14522001715261,9.60636877435086,8.44895301300476,10.6183625833493,-0.149803714951062
"UCT","1",0,"F","1",9.21540170976691,9.79722648629077,7.7609597289153,10.0492681097651,8.9338027108018,11.121671929833,0.293095620463175
"UCT","1",0,"F","10",9.1828930245542,9.84952317030935,7.51637084221959,9.9994119033275,8.95030648426281,11.088237017094,0.243239414025577
"UCT","1",0,"F","11",9.21135136429698,9.79667143998574,7.54095911463448,10.0845520018084,9.03177920057494,11.1268578925286,0.328379512506514
"UCT","1",0,"F","12",9.23615220895546,9.86364492071376,7.63094470362025,10.0114444718868,8.97920544213569,11.0875010132809,0.255271982584853
"UCT","1",0,"F","13",9.09504663207431,9.80453375452846,7.58634623571294,10.0232021726527,8.95918646603025,11.0102454608092,0.267029683350744
"UCT","1",0,"F","14",9.22630716594526,9.84745366742081,7.55068113545595,10.0645517676702,8.96978471091868,11.1232222184102,0.308379278368308
"UCT","1",0,"F","15",9.2503830379045,9.77811183244474,7.5688995045459,9.9852251422192,8.95873351578775,11.0927754152551,0.229052652917272
"UCT","1",0,"F","16",9.07942721588607,9.86624059206172,7.60594183351744,10.0225212327138,8.96149214967666,11.0382998917925,0.266348743411914
"UCT","1",0,"F","17",9.06911770944764,9.80150282783812,7.67719802734964,10.0114860682666,9.01093221814521,11.0719862275049,0.255313578964683
"UCT","1",0,"F","18",9.16127196359808,9.84029378889923,7.65321733333543,9.98700316059593,8.89869490937985,11.098086915945,0.230830671294004
"UCT","1",0,"F","19",9.26525129831992,9.77811183244474,7.55018012263217,10.0512648988121,9.08195474783014,11.0905387650491,0.29509240951022
"UCT","1",0,"F","2",9.21560483155138,9.7835690419473,7.65818097514276,10.118906646664,8.98719617654176,11.1281604673221,0.362734157362096
"UCT","1",0,"M","21",9.12317169178882,9.68669803038039,7.40179472543719,9.77322893766458,8.89720423415658,10.9453111855195,0.0170564483626503
"UCT","1",0,"F","3",9.18628254078786,9.66376623894422,7.60658908148601,9.92482810827571,8.96440668610404,11.1120816981071,0.168655618973782
"UCT","1",0,"F","4",9.1974094924006,9.8256743438521,7.75520812963362,10.0627865704081,8.9649545205118,11.0908451414395,0.306614081106167
"UCT","1",0,"F","5",9.17145301035961,9.83800577493026,7.4230278901192,9.99038908824591,8.90549867179149,11.0981358805736,0.234216598943984
"UCT","1",0,"F","6",9.25189350366865,9.79741648025524,7.62052377131264,9.99063967955363,9.03960712966805,11.0953949781863,0.234467190251708
"UCT","1",0,"F","7",9.18130389882255,9.84303111839603,7.40934401818951,10.0408737012674,9.00553862819528,11.084388883488,0.284701211965443
"UCT","1",0,"F","8",9.20847396201498,9.79167244558943,7.49643260707272,9.93936961207784,8.88854479769073,11.0441102533739,0.183197122775914
"UCT","1",0,"F","9",9.15788417540051,9.88637746334898,7.649012175917,10.0491541411078,8.95437469688933,11.1327879197715,0.292981651805917
"UCT","1",0,"M","1",9.08613773670415,9.7181742004244,7.51226114076972,9.80922527448534,8.97058193225971,10.9342745258,0.0530527851834162
"UCT","1",0,"M","10",9.12013202934026,9.60536664088534,7.53807444475885,9.79454278924713,8.76836330681286,10.8990125334811,0.0383702999452016
"UCT","1",0,"M","11",9.08140006131277,9.68916405956345,7.51008413135315,9.72595531921773,8.93334171923728,10.8690769605721,-0.0302171700841924
"UCT","1",0,"M","12",9.16143130336361,9.7093896155602,7.4230278901192,9.81453944825628,8.89276246333861,10.9240452433647,0.0583669589543572
"UCT","1",0,"M","13",9.12008380560432,9.74774592142171,7.4840902610584,9.81737064754932,8.92282522623429,10.8852485939323,0.0611981582473895
"UCT","1",0,"M","14",9.04976440160416,9.57548788086673,7.2594703643058,9.72840265574857,8.82623312518694,10.8201948175007,-0.0277698335533607
"UCT","1",0,"M","15",9.05972495422326,9.7905760346199,7.40448978195483,9.80120209156722,8.88381496188225,10.8831530233339,0.0450296022652985
"UCT","1",0,"M","16",9.22561257689393,9.73358438014938,7.42429387145107,9.84189411958639,8.89971218411887,10.9087364216591,0.0857216302844623
"UCT","1",0,"M","17",9.10317889605906,9.70257509450122,7.30469161836347,9.82441999355861,8.95448829045192,10.9144563126607,0.0682475042566875
"UCT","1",0,"M","18",9.13149669487886,9.69660810210706,7.29027776775224,9.74069977778959,8.96517466985775,10.8100415854535,-0.0154727115123343
"UCT","1",0,"M","19",9.15438952472113,9.71624547410646,7.45192935118589,9.81856576342023,8.95270221388901,10.902388235408,0.0623932741182998
"UCT","1",0,"M","2",8.99059747774978,9.69164859563358,7.44898372824941,9.81655252251129,8.86223866150422,10.9104146190082,0.0603800332093662
"UCT","1",0,"M","20",9.03427381756404,9.69252447014846,7.5054839695311,9.69810458836264,8.8744972004882,10.8581533193248,-0.0580679009392853
"UCT","1",0,"M","3",9.04679930777076,9.66162087357474,7.29776706358943,9.76571780644647,8.87644551085654,10.8373723412484,0.00954531714454809
"UCT","1",0,"M","4",9.06950233954601,9.71638264228638,7.18495074208048,9.76816637034197,8.82071269992934,10.8808850737548,0.0119938810400395
"UCT","1",0,"M","5",9.03031217640399,9.64815963879274,7.35417478825267,9.71046619631334,8.75008804793891,10.8598754815984,-0.0457062929885836
"UCT","1",0,"M","6",9.19538778970469,9.74747122879401,7.4034440636871,9.84743327780355,8.94518189609992,10.9391359222566,0.0912607885016268
"UCT","1",0,"M","7",9.16489493390914,9.72396716822271,7.56578698425028,9.81657335326772,9.02844803333508,10.9299744866109,0.0604008639657962
"UCT","1",0,"M","8",9.12483092677291,9.71228110659724,7.32680664385304,9.80278326245211,8.84464884651433,10.8794200320771,0.0466107731501868
"UCT","1",0,"M","9",9.11741935197006,9.67553202939047,7.48253063922888,9.79479355953194,8.86481383857228,NA,0.0386210702300165
"UCT","1",1,"F","1",8.86040385407328,9.57974425346473,7.40934401818951,9.74490282074758,8.73702855233372,10.8978710095038,-0.0112696685543447
"UCT","1",1,"F","10",8.86271140975256,9.51130910334347,7.21043212574925,9.61737045762432,8.50270497843948,NA,-0.13880203167761
"UCT","1",1,"F","11",NA,9.54649591800865,7.4511935090936,9.715118925789,8.66220719291942,10.8326877448409,-0.0410535635129303
"UCT","1",1,"F","12",8.77650643393877,9.4805036120852,7.01120786966554,9.69589971974833,8.43504110795199,10.8562481676796,-0.0602727695535918
"UCT","1",1,"F","13",8.88975595278754,9.47995883236113,7.13317028309328,9.64334254420099,8.59689132278478,10.7549860973636,-0.112829945100934
"UCT","1",1,"F","14",8.78655580665191,9.47658036536562,7.16403448330367,9.65684526629068,8.58880157874027,10.7548183860041,-0.0993272230112439
"UCT","1",1,"F","15",8.93404412379895,9.53944898817051,7.27878034600933,9.69223257105642,8.66684957501224,10.8626307076026,-0.0639399182455112
"UCT","1",1,"F","16",8.80690838404105,9.36134450540108,7.19525962257002,9.5686839667689,8.49731654086671,10.7077892810034,-0.18748852253303
"UCT","1",1,"F","17",8.96927083150006,9.37601011436843,7.33986836823107,9.70728861155749,8.67322663306169,10.865092971938,-0.0488838777444318
"UCT","1",1,"F","18",8.97145355602824,NA,7.22104686224011,9.77657374365501,8.63748883587057,10.895017469172,0.0204012543530876
"UCT","1",1,"F","19",9.33147085193376,9.62366000319186,7.9623907988113,9.83202694679233,9.24566090213397,10.970841335474,0.0758544574904025
"UCT","1",1,"F","2",8.48059376268298,9.12150091092399,6.96571147863363,9.26709474768164,8.38403258042857,10.4739149033547,-0.489077741620285
"UCT","1",1,"F","20",8.72229398486965,9.39105979268083,7.24475442692701,9.54421186526158,8.52548770587204,10.6753859989063,-0.211960624040342
"UCT","1",1,"F","3",8.75431358140059,9.43866509624115,7.15117903480855,9.5757129541368,8.53517676204047,10.7095322445902,-0.180459535165122
"UCT","1",1,"F","4",8.63582354058067,9.2661667803731,7.05527290324187,9.35587125236289,8.37459592522462,10.5580794139081,-0.400301236939036
"UCT","1",1,"F","5",8.70364711633075,9.41641425290827,7.16838757865477,9.49009553182017,8.48762316134992,10.6849305036597,-0.266076957481756
"UCT","1",1,"F","6",8.97271994755342,9.56635693610591,7.38412093336638,9.77118208909576,8.76572088901292,10.8437745057613,0.0150095997938351
"UCT","1",1,"F","7",8.92901549713869,9.58093252956129,7.37819735541652,9.76258251121486,8.75911526958541,10.8870110016877,0.00641002191293616
"UCT","1",1,"F","8",8.93334171923728,9.46251526136968,7.20046867238212,9.56953533001946,8.63256830904822,10.8160257019769,-0.186637159282462
"UCT","1",1,"F","9",9.43454481148543,9.78046929257075,7.5054839695311,10.0169818286681,8.97014324750836,11.074594008053,0.260809339366157
"UCT","1",1,"M","1",8.96364366811238,9.56682759612718,7.46714432070711,9.75486652737078,8.87486878232095,10.8787674745127,-0.0013059619311484
"UCT","1",1,"M","10",8.81711187270409,9.49757270615235,7.14434774810208,9.51310605305965,8.58040686439533,10.6410758317116,-0.243066436242273
"UCT","1",1,"M","11",8.7134034793929,9.41091379852934,6.89548100783576,9.59393590352011,8.62671475826384,NA,-0.162236585781816
"UCT","1",1,"M","12",8.51959901248235,9.40929666159278,7.1773697574239,9.33145002585971,8.50707799369826,NA,-0.424722463442219
"UCT","1",1,"M","13",8.64573970252561,9.17689693871006,6.91766849525422,9.24185873713887,8.5063992727886,10.4544119634947,-0.514313752163055
"UCT","1",1,"M","14",8.42809295433538,9.09114038241887,6.77877487571128,9.07493613171449,8.2621561578899,NA,-0.681236357587437
"UCT","1",1,"M","15",8.87007661758066,9.45681394138351,7.09998919350072,9.51802243035918,8.63026766170922,10.6855123160395,-0.238150058942747
"UCT","1",1,"M","16",8.99246899575977,9.56781442192045,7.21452118474964,9.68084142590702,8.72570180007552,10.8511147541696,-0.0753310633949056
"UCT","1",1,"M","17",8.75329411432594,9.40353519807743,6.98526485404914,9.41754086931305,8.48700253638916,10.6062706580024,-0.338631619988874
"UCT","1",1,"M","18",9.02466613653202,9.52208657893939,7.23074463450145,9.5848933845618,8.65433664162786,10.7062128684721,-0.17127910474013
"UCT","1",1,"M","19",8.76149158438112,9.27144344018644,7.15240561580076,9.4921016835075,8.5203373284942,10.5883659208478,-0.264070805794429
"UCT","1",1,"M","2",8.66088183806877,9.31078895327547,6.98291202855739,9.28465238148256,8.46605200199523,10.4523162841953,-0.471520107819371
"UCT","1",1,"M","20",8.85311083486953,9.38897603346623,7.07858868343532,9.43160230154958,8.65440989938809,10.566116238565,-0.324570187752343
"UCT","1",1,"M","3",8.77287317254115,9.47273328694516,7.17451194245732,9.56759164928374,8.63837126968559,10.7055124015979,-0.188580840018187
"UCT","1",1,"M","4",8.86786123628929,9.40927692921868,7.08403786941089,9.47679504680361,8.61381985904855,10.5910840173817,-0.279377442498319
"UCT","1",1,"M","5",8.92616641673957,9.50060239892856,7.06744812583012,9.6213655364192,8.68147227517035,10.7262483952016,-0.134806952882727
"UCT","1",1,"M","6",8.83204461125624,9.53215002670478,7.08308822027741,9.57415078465521,8.71882078252229,10.7401429431369,-0.182021704646717
"UCT","1",1,"M","7",8.83438618118135,9.43338094721025,6.91544725533754,9.40334103526966,8.51120982002858,10.5577999472414,-0.352831454032263
"UCT","1",1,"M","8",8.69538519672332,9.43309371626637,7.03916343926269,9.45714230215453,8.57931286694651,10.5340099040168,-0.299030187147398
"UCT","1",1,"M","9",8.68554490363102,9.36403875157934,6.90786935572882,9.39062409195185,8.37857635523102,10.5355257315373,-0.365548397350071
"UCT","1",2,"F","1",8.69388912548784,9.49675578853449,7.25295824603375,9.55355144574342,8.59767425711523,10.7172021896133,-0.202621043558509
"UCT","1",2,"F","10",8.85223435116175,9.5025533103047,7.04632737197089,9.51432479359944,8.60780704802399,10.714272638266,-0.241847695702489
"UCT","1",2,"F","11",8.6975779246576,9.30250470301338,7.03814294361925,9.4377096498139,8.46715190336287,10.5913518930851,-0.31846283948803
"UCT","1",2,"F","12",8.65241062655128,9.31751686034058,6.85789597429271,9.40414129341157,8.47558940371566,10.5757955894152,-0.352031195890355
"UCT","1",2,"F","13",8.70092848932561,9.38554989285285,7.08077082829271,9.44646290396082,8.44516234318468,10.6285075593958,-0.309709585341105
"UCT","1",2,"F","14",8.82079578123715,9.45173009767534,7.23172690411248,9.58524625456868,8.57271730847328,10.6953528306505,-0.170926234733249
"UCT","1",2,"F","15",8.97733259967086,9.6093263438962,7.2662495810509,9.6614552034689,8.70594300407905,10.8322653988081,-0.0947172858330276
"UCT","1",2,"F","16",8.73090269039087,9.34842312882158,7.11702312532196,9.45635563863125,8.56215666896695,10.6340263047192,-0.299816850670677
"UCT","1",2,"F","17",8.79722950226343,9.4944696754452,7.19153781399678,9.59277219459032,8.60510135504185,10.7238069187523,-0.163400294711604
"UCT","1",2,"F","2",8.47005313377156,9.23124924742806,6.81823586766891,9.19366573728701,8.24340028637677,10.389394226534,-0.562506752014919
"UCT","1",2,"F","3",8.62415314332212,9.34896229329292,7.02898749591677,9.35806059244807,8.35978925455314,10.5561327031119,-0.398111896853859
"UCT","1",2,"F","4",8.47668959324712,9.20386724884398,6.9503878525528,9.23311433619411,8.24687601166379,10.451695608697,-0.52305815310782
"UCT","1",2,"F","5",8.52671786390392,9.19864764358391,6.97286414949634,9.31207288065485,8.30043363386183,10.4917029126905,-0.444099608647081
"UCT","1",2,"F","6",8.57834440796725,9.30522192347544,6.96394999846613,9.3561824639557,8.41871365664622,10.5301952066767,-0.399990025346225
"UCT","1",2,"M","21",8.6077932914323,9.24413946833764,6.74399872846794,9.26044202647086,8.36453547589342,10.4102947675525,-0.495730462831066
"UCT","1",2,"F","8",8.73538619779471,9.39057611685759,7.12463864947216,9.53203766911266,8.4076144945031,10.6602187037792,-0.224134820189265
"UCT","1",2,"F","9",8.55796905774331,9.27634173914859,7.02532546589666,9.36876697735428,8.43077825530247,10.561000780638,-0.387405511947646
"UCT","1",2,"M","1",8.63406851902596,9.36857619702686,7.05654344056828,9.4437411602688,8.35863704332625,10.5433346327896,-0.312431329033126
"UCT","1",2,"M","10",8.58270436189936,9.38755447152868,7.00139769761516,9.3419332542194,8.44425356372826,10.5285992858401,-0.414239235082526
"UCT","1",2,"M","2",8.71352493747173,9.3827870315743,7.14734160003228,9.37707590062471,8.48223802234078,10.6028996683034,-0.379096588677221
"UCT","1",2,"M","3",8.5677613839365,9.17554252185623,6.95021426131931,9.16017485348484,8.34615725971776,10.4061399988534,-0.59599763581709
