Initials,Treatment,Replicate,Generation,Cohort,Sex,Individual,Trait,length,scale,scale_mm,length_mm,NewTrait,Cohort0
AW,UCT,3,35,1,F,13,W,537.372,1.86e-6,0.0018599999999999999,0.9995119199999999,wingWidth,0
AW,UCT,3,35,1,F,12,W,1167.291,1.86e-6,0.0018599999999999999,2.17116126,wingLength,0
AW,UCT,3,35,1,F,12,W,522.258,1.86e-6,0.0018599999999999999,0.97139988,wingWidth,0
AW,UCT,3,35,1,F,11,W,1187.713,1.86e-6,0.0018599999999999999,2.20914618,wingLength,0
AW,UCT,3,35,1,F,11,W,533.54,1.86e-6,0.0018599999999999999,0.9923843999999998,wingWidth,0
AW,UCT,3,35,1,F,10,W,1163.033,1.86e-6,0.0018599999999999999,2.1632413799999997,wingLength,0
AW,UCT,3,35,1,F,10,W,545.996,1.86e-6,0.0018599999999999999,1.01555256,wingWidth,0
AW,UCT,3,35,1,F,9,W,1209.981,1.86e-6,0.0018599999999999999,2.2505646599999998,wingLength,0
AW,UCT,3,35,1,F,9,W,561.356,1.86e-6,0.0018599999999999999,1.04412216,wingWidth,0
AW,UCT,3,35,1,F,8,W,1216.439,1.86e-6,0.0018599999999999999,2.26257654,wingLength,0
AW,UCT,3,35,1,F,8,W,552.941,1.86e-6,0.0018599999999999999,1.02847026,wingWidth,0
AW,UCT,3,35,1,F,7,W,1172.786,1.86e-6,0.0018599999999999999,2.18138196,wingLength,0
AW,UCT,3,35,1,F,7,W,529.499,1.86e-6,0.0018599999999999999,0.98486814,wingWidth,0
AW,UCT,3,35,1,F,6,W,1171.017,1.86e-6,0.0018599999999999999,2.17809162,wingLength,0
AW,UCT,3,35,1,F,6,W,536.814,1.86e-6,0.0018599999999999999,0.9984740399999998,wingWidth,0
AW,UCT,3,35,1,F,5,W,1177.593,1.86e-6,0.0018599999999999999,2.19032298,wingLength,0
AW,UCT,3,35,1,F,5,W,543.949,1.86e-6,0.0018599999999999999,1.01174514,wingWidth,0
AW,UCT,3,35,1,F,4,W,1161.782,1.86e-6,0.0018599999999999999,2.16091452,wingLength,0
AW,UCT,3,35,1,F,4,W,518.993,1.86e-6,0.0018599999999999999,0.9653269800000001,wingWidth,0
AW,UCT,3,35,1,F,3,W,1199.437,1.86e-6,0.0018599999999999999,2.2309528199999997,wingLength,0
AW,UCT,3,35,1,F,3,W,541.842,1.86e-6,0.0018599999999999999,1.0078261199999998,wingWidth,0
AW,UCT,3,35,1,F,2,W,1168.476,1.86e-6,0.0018599999999999999,2.17336536,wingLength,0
AW,UCT,3,35,1,F,2,W,535.303,1.86e-6,0.0018599999999999999,0.9956635799999999,wingWidth,0
AW,UCT,3,35,1,F,1,W,1204.525,1.86e-6,0.0018599999999999999,2.2404165000000003,wingLength,0
AW,UCT,3,35,1,F,1,W,543.912,1.86e-6,0.0018599999999999999,1.01167632,wingWidth,0
AW,UCT,3,35,1,F,20,W,1165.43,1.86e-6,0.0018599999999999999,2.1676998,wingLength,0
AW,UCT,3,35,1,F,20,W,532.641,1.86e-6,0.0018599999999999999,0.9907122599999999,wingWidth,0
AW,UCT,3,35,1,M,19,W,1023.364,1.86e-6,0.0018599999999999999,1.90345704,wingLength,0
AW,UCT,3,35,1,M,19,W,487.167,1.86e-6,0.0018599999999999999,0.9061306199999999,wingWidth,0
AW,UCT,3,35,1,M,18,W,1063.718,1.86e-6,0.0018599999999999999,1.97851548,wingLength,0
AW,UCT,3,35,1,M,18,W,491.187,1.86e-6,0.0018599999999999999,0.91360782,wingWidth,0
AW,UCT,3,35,1,M,17,W,1056.736,1.86e-6,0.0018599999999999999,1.96552896,wingLength,0
AW,UCT,3,35,1,M,17,W,503.262,1.86e-6,0.0018599999999999999,0.9360673199999999,wingWidth,0
AW,UCT,3,35,1,M,16,W,1028.373,1.86e-6,0.0018599999999999999,1.91277378,wingLength,0
AW,UCT,3,35,1,M,16,W,495.084,1.86e-6,0.0018599999999999999,0.92085624,wingWidth,0
AW,UCT,3,35,1,M,15,W,1049.011,1.86e-6,0.0018599999999999999,1.9511604599999999,wingLength,0
AW,UCT,3,35,1,M,15,W,495.162,1.86e-6,0.0018599999999999999,0.9210013199999999,wingWidth,0
AW,UCT,3,35,1,M,14,W,1046.48,1.86e-6,0.0018599999999999999,1.9464527999999999,wingLength,0
AW,UCT,3,35,1,M,14,W,500.081,1.86e-6,0.0018599999999999999,0.93015066,wingWidth,0
AW,UCT,3,35,1,M,13,W,1042.052,1.86e-6,0.0018599999999999999,1.9382167199999998,wingLength,0
AW,UCT,3,35,1,M,13,W,466.794,1.86e-6,0.0018599999999999999,0.8682368399999999,wingWidth,0
AW,UCT,3,35,1,M,12,W,1049.059,1.86e-6,0.0018599999999999999,1.9512497399999997,wingLength,0
AW,UCT,3,35,1,M,12,W,480.967,1.86e-6,0.0018599999999999999,0.8945986199999999,wingWidth,0
AW,UCT,3,35,1,M,11,W,1074.209,1.86e-6,0.0018599999999999999,1.99802874,wingLength,0
AW,UCT,3,35,1,M,11,W,503.346,1.86e-6,0.0018599999999999999,0.93622356,wingWidth,0
AW,UCT,3,35,1,M,10,W,1012.49,1.86e-6,0.0018599999999999999,1.8832313999999999,wingLength,0
AW,UCT,3,35,1,M,10,W,480.08,1.86e-6,0.0018599999999999999,0.8929487999999999,wingWidth,0
AW,UCT,3,35,1,M,9,W,1083.087,1.86e-6,0.0018599999999999999,2.01454182,wingLength,0
AW,UCT,3,35,1,M,9,W,515.016,1.86e-6,0.0018599999999999999,0.9579297599999999,wingWidth,0
AW,UCT,3,35,1,M,8,W,1094.556,1.86e-6,0.0018599999999999999,2.03587416,wingLength,0
AW,UCT,3,35,1,M,8,W,513.008,1.86e-6,0.0018599999999999999,0.95419488,wingWidth,0
AW,UCT,3,35,1,M,7,W,1033.213,1.86e-6,0.0018599999999999999,1.9217761799999997,wingLength,0
AW,UCT,3,35,1,M,7,W,486.786,1.86e-6,0.0018599999999999999,0.90542196,wingWidth,0
AW,UCT,3,35,1,M,6,W,1025.921,1.86e-6,0.0018599999999999999,1.90821306,wingLength,0
AW,UCT,3,35,1,M,6,W,475,1.86e-6,0.0018599999999999999,0.8835,wingWidth,0
AW,UCT,3,35,1,M,5,W,1043.734,1.86e-6,0.0018599999999999999,1.9413452399999997,wingLength,0
AW,UCT,3,35,1,M,5,W,484.682,1.86e-6,0.0018599999999999999,0.9015085199999999,wingWidth,0
AW,UCT,3,35,1,M,4,W,1082.095,1.86e-6,0.0018599999999999999,2.0126967,wingLength,0
AW,UCT,3,35,1,M,4,W,511.658,1.86e-6,0.0018599999999999999,0.9516838799999999,wingWidth,0
AW,UCT,3,35,1,M,3,W,1028.562,1.86e-6,0.0018599999999999999,1.9131253199999998,wingLength,0
AW,UCT,3,35,1,M,3,W,494.037,1.86e-6,0.0018599999999999999,0.91890882,wingWidth,0
AW,UCT,3,35,1,M,2,W,1050.162,1.86e-6,0.0018599999999999999,1.95330132,wingLength,0
AW,UCT,3,35,1,M,2,W,484.004,1.86e-6,0.0018599999999999999,0.90024744,wingWidth,0
AW,UCT,3,35,1,M,1,W,1030.111,1.86e-6,0.0018599999999999999,1.9160064600000002,wingLength,0
AW,UCT,3,35,1,M,1,W,500.196,1.86e-6,0.0018599999999999999,0.93036456,wingWidth,0
AW,UCT,3,35,1,M,20,W,1061.995,1.86e-6,0.0018599999999999999,1.9753106999999996,wingLength,0
AW,UCT,3,35,1,M,20,W,485.585,1.86e-6,0.0018599999999999999,0.9031880999999999,wingWidth,0
AW,UCT,3,35,2,F,18,W,1158.881,1.86e-6,0.0018599999999999999,2.1555186600000003,wingLength,1
AW,UCT,3,35,2,F,18,W,519.027,1.86e-6,0.0018599999999999999,0.9653902200000001,wingWidth,1
AW,UCT,3,35,2,F,17,W,1181.196,1.86e-6,0.0018599999999999999,2.1970245599999996,wingLength,1
AW,UCT,3,35,2,F,17,W,540.069,1.86e-6,0.0018599999999999999,1.0045283399999998,wingWidth,1
AW,UCT,3,35,2,F,16,W,1159.761,1.86e-6,0.0018599999999999999,2.15715546,wingLength,1
AW,UCT,3,35,2,F,16,W,527.774,1.86e-6,0.0018599999999999999,0.98165963999999994,wingWidth,1
AW,UCT,3,35,2,F,15,W,1153.832,1.86e-6,0.0018599999999999999,2.1461275200000003,wingLength,1
AW,UCT,3,35,2,F,15,W,521.346,1.86e-6,0.0018599999999999999,0.9697035599999999,wingWidth,1
AW,UCT,3,35,2,F,14,W,1192.619,1.86e-6,0.0018599999999999999,2.21827134,wingLength,1
AW,UCT,3,35,2,F,14,W,541.092,1.86e-6,0.0018599999999999999,1.00643112,wingWidth,1
AW,UCT,3,35,2,F,13,W,1156.896,1.86e-6,0.0018599999999999999,2.15182656,wingLength,1
AW,UCT,3,35,2,F,13,W,532.288,1.86e-6,0.0018599999999999999,0.99005568,wingWidth,1
AW,UCT,3,35,2,F,12,W,1163.641,1.86e-6,0.0018599999999999999,2.16437226,wingLength,1
AW,UCT,3,35,2,F,12,W,543.869,1.86e-6,0.0018599999999999999,1.01159634,wingWidth,1
AW,UCT,3,35,2,F,11,W,1171.171,1.86e-6,0.0018599999999999999,2.17837806,wingLength,1
AW,UCT,3,35,2,F,11,W,531.865,1.86e-6,0.0018599999999999999,0.9892689,wingWidth,1
AW,UCT,3,35,2,F,10,W,1215.626,1.86e-6,0.0018599999999999999,2.2610643599999998,wingLength,1
AW,UCT,3,35,2,F,10,W,558.616,1.86e-6,0.0018599999999999999,1.03902576,wingWidth,1
AW,UCT,3,35,2,F,9,W,1188.307,1.86e-6,0.0018599999999999999,2.21025102,wingLength,1
AW,UCT,3,35,2,F,9,W,553.838,1.86e-6,0.0018599999999999999,1.0301386799999999,wingWidth,1
AW,UCT,3,35,2,F,8,W,1098.918,1.86e-6,0.0018599999999999999,2.0439874799999997,wingLength,1
AW,UCT,3,35,2,F,8,W,516.097,1.86e-6,0.0018599999999999999,0.9599404199999999,wingWidth,1
AW,UCT,3,35,2,F,7,W,1143.725,1.86e-6,0.0018599999999999999,2.1273284999999995,wingLength,1
AW,UCT,3,35,2,F,7,W,528.779,1.86e-6,0.0018599999999999999,0.9835289399999999,wingWidth,1
AW,UCT,3,35,2,F,6,W,1172.952,1.86e-6,0.0018599999999999999,2.1816907199999998,wingLength,1
AW,UCT,3,35,2,F,6,W,537.961,1.86e-6,0.0018599999999999999,1.00060746,wingWidth,1
AW,UCT,3,35,2,F,5,W,1100.103,1.86e-6,0.0018599999999999999,2.04619158,wingLength,1
AW,UCT,3,35,2,F,5,W,511.265,1.86e-6,0.0018599999999999999,0.9509528999999999,wingWidth,1
AW,UCT,3,35,2,F,4,W,1170.269,1.86e-6,0.0018599999999999999,2.17670034,wingLength,1
AW,UCT,3,35,2,F,4,W,539.491,1.86e-6,0.0018599999999999999,1.00345326,wingWidth,1
AW,UCT,3,35,2,F,3,W,1199.134,1.86e-6,0.0018599999999999999,2.23038924,wingLength,1
AW,UCT,3,35,2,F,3,W,541.341,1.86e-6,0.0018599999999999999,1.00689426,wingWidth,1
AW,UCT,3,35,2,F,2,W,1143,1.86e-6,0.0018599999999999999,2.1259799999999998,wingLength,1
AW,UCT,3,35,2,F,2,W,524.948,1.86e-6,0.0018599999999999999,0.9764032799999999,wingWidth,1
AW,UCT,3,35,2,F,1,W,1169.325,1.86e-6,0.0018599999999999999,2.1749445,wingLength,1
AW,UCT,3,35,2,F,1,W,533.728,1.86e-6,0.0018599999999999999,0.9927340799999999,wingWidth,1
AW,UCT,3,35,2,F,20,W,1215.787,1.86e-6,0.0018599999999999999,2.26136382,wingLength,1
AW,UCT,3,35,2,F,20,W,554.416,1.86e-6,0.0018599999999999999,1.03121376,wingWidth,1
AW,UCT,3,35,2,F,19,W,1158.117,1.86e-6,0.0018599999999999999,2.15409762,wingLength,1
AW,UCT,3,35,2,F,19,W,534.918,1.86e-6,0.0018599999999999999,0.99494748,wingWidth,1
AW,UCT,3,35,2,M,19,W,1055.63,1.86e-6,0.0018599999999999999,1.9634718,wingLength,1
AW,UCT,3,35,2,M,19,W,503.087,1.86e-6,0.0018599999999999999,0.93574182,wingWidth,1
AW,UCT,3,35,2,M,18,W,1028.145,1.86e-6,0.0018599999999999999,1.9123496999999998,wingLength,1
AW,UCT,3,35,2,M,18,W,496.236,1.86e-6,0.0018599999999999999,0.9229989599999999,wingWidth,1
AW,UCT,3,35,2,M,17,W,1037.81,1.86e-6,0.0018599999999999999,1.9303266,wingLength,1
AW,UCT,3,35,2,M,17,W,511.077,1.86e-6,0.0018599999999999999,0.95060322,wingWidth,1
AW,UCT,3,35,2,M,16,W,992.678,1.86e-6,0.0018599999999999999,1.8463810799999998,wingLength,1
AW,UCT,3,35,2,M,16,W,485.143,1.86e-6,0.0018599999999999999,0.9023659799999999,wingWidth,1
AW,UCT,3,35,2,M,15,W,1049.212,1.86e-6,0.0018599999999999999,1.95153432,wingLength,1
AW,UCT,3,35,2,M,15,W,486.294,1.86e-6,0.0018599999999999999,0.9045068399999999,wingWidth,1
AW,UCT,3,35,2,M,14,W,1045.142,1.86e-6,0.0018599999999999999,1.94396412,wingLength,1
AW,UCT,3,35,2,M,14,W,498.623,1.86e-6,0.0018599999999999999,0.9274387799999999,wingWidth,1
AW,UCT,3,35,2,M,13,W,1040.789,1.86e-6,0.0018599999999999999,1.9358675399999998,wingLength,1
AW,UCT,3,35,2,M,13,W,488.861,1.86e-6,0.0018599999999999999,0.9092814599999999,wingWidth,1
AW,UCT,3,35,2,M,12,W,1036.808,1.86e-6,0.0018599999999999999,1.9284628799999999,wingLength,1
AW,UCT,3,35,2,M,12,W,504.009,1.86e-6,0.0018599999999999999,0.93745674,wingWidth,1
AW,UCT,3,35,2,M,11,W,1042.806,1.86e-6,0.0018599999999999999,1.93961916,wingLength,1
AW,UCT,3,35,2,M,11,W,491.159,1.86e-6,0.0018599999999999999,0.91355574,wingWidth,1
AW,UCT,3,35,2,M,10,W,1044.61,1.86e-6,0.0018599999999999999,1.9429745999999997,wingLength,1
AW,UCT,3,35,2,M,10,W,497.86,1.86e-6,0.0018599999999999999,0.9260195999999999,wingWidth,1
AW,UCT,3,35,2,M,9,W,1012.64,1.86e-6,0.0018599999999999999,1.8835103999999998,wingLength,1
AW,UCT,3,35,2,M,9,W,493.883,1.86e-6,0.0018599999999999999,0.91862238,wingWidth,1
AW,UCT,3,35,2,M,8,W,1015.942,1.86e-6,0.0018599999999999999,1.8896521199999998,wingLength,1
AW,UCT,3,35,2,M,8,W,478.602,1.86e-6,0.0018599999999999999,0.8901997199999999,wingWidth,1
AW,UCT,3,35,2,M,7,W,961.679,1.86e-6,0.0018599999999999999,1.7887229399999998,wingLength,1
AW,UCT,3,35,2,M,7,W,468.175,1.86e-6,0.0018599999999999999,0.8708055,wingWidth,1
AW,UCT,3,35,2,M,6,W,1019.465,1.86e-6,0.0018599999999999999,1.8962048999999999,wingLength,1
AW,UCT,3,35,2,M,6,W,489.18,1.86e-6,0.0018599999999999999,0.9098748,wingWidth,1
AW,UCT,3,35,2,M,5,W,990.116,1.86e-6,0.0018599999999999999,1.8416157599999998,wingLength,1
AW,UCT,3,35,2,M,5,W,474.937,1.86e-6,0.0018599999999999999,0.88338282,wingWidth,1
AW,UCT,3,35,2,M,4,W,1056.243,1.86e-6,0.0018599999999999999,1.9646119799999997,wingLength,1
AW,UCT,3,35,2,M,4,W,492.674,1.86e-6,0.0018599999999999999,0.9163736399999999,wingWidth,1
AW,UCT,3,35,2,M,3,W,1004.859,1.86e-6,0.0018599999999999999,1.86903774,wingLength,1
AW,UCT,3,35,2,M,3,W,477.574,1.86e-6,0.0018599999999999999,0.8882876399999999,wingWidth,1
AW,UCT,3,35,2,M,2,W,1042.728,1.86e-6,0.0018599999999999999,1.93947408,wingLength,1
AW,UCT,3,35,2,M,2,W,504.686,1.86e-6,0.0018599999999999999,0.9387159599999999,wingWidth,1
AW,UCT,3,35,2,M,1,W,1035.893,1.86e-6,0.0018599999999999999,1.9267609799999998,wingLength,1
AW,UCT,3,35,2,M,1,W,496.412,1.86e-6,0.0018599999999999999,0.9233263199999999,wingWidth,1
AW,UCT,3,35,2,M,20,W,1004.296,1.86e-6,0.0018599999999999999,1.86799056,wingLength,1
AW,UCT,3,35,2,M,20,W,492.294,1.86e-6,0.0018599999999999999,0.9156668399999999,wingWidth,1
AW,UCT,3,35,3,F,19,W,1068.62,1.86e-6,0.0018599999999999999,1.9876331999999997,wingLength,2
AW,UCT,3,35,3,F,19,W,489.36,1.86e-6,0.0018599999999999999,0.9102096,wingWidth,2
AW,UCT,3,35,3,F,18,W,1089.809,1.86e-6,0.0018599999999999999,2.02704474,wingLength,2
AW,UCT,3,35,3,F,18,W,512.821,1.86e-6,0.0018599999999999999,0.95384706,wingWidth,2
AW,UCT,3,35,3,F,17,W,980.204,1.86e-6,0.0018599999999999999,1.8231794399999999,wingLength,2
AW,UCT,3,35,3,F,17,W,432.511,1.86e-6,0.0018599999999999999,0.80447046,wingWidth,2
AW,UCT,3,35,3,F,16,W,1090.516,1.86e-6,0.0018599999999999999,2.02835976,wingLength,2
AW,UCT,3,35,3,F,16,W,511.645,1.86e-6,0.0018599999999999999,0.9516596999999999,wingWidth,2
AW,UCT,3,35,3,F,15,W,1055.515,1.86e-6,0.0018599999999999999,1.9632579000000001,wingLength,2
AW,UCT,3,35,3,F,15,W,491.319,1.86e-6,0.0018599999999999999,0.91385334,wingWidth,2
AW,UCT,3,35,3,F,14,W,1040.9,1.86e-6,0.0018599999999999999,1.936074,wingLength,2
AW,UCT,3,35,3,F,14,W,473.559,1.86e-6,0.0018599999999999999,0.88081974,wingWidth,2
AW,UCT,3,35,3,F,13,W,1054.045,1.86e-6,0.0018599999999999999,1.9605237,wingLength,2
AW,UCT,3,35,3,F,13,W,504.004,1.86e-6,0.0018599999999999999,0.93744744,wingWidth,2
AW,UCT,3,35,3,F,12,W,1043.669,1.86e-6,0.0018599999999999999,1.94122434,wingLength,2
AW,UCT,3,35,3,F,12,W,489.326,1.86e-6,0.0018599999999999999,0.9101463599999999,wingWidth,2
AW,UCT,3,35,3,F,11,W,1095.046,1.86e-6,0.0018599999999999999,2.0367855599999998,wingLength,2
AW,UCT,3,35,3,F,11,W,509.852,1.86e-6,0.0018599999999999999,0.9483247199999999,wingWidth,2
AW,UCT,3,35,3,F,10,W,1083.291,1.86e-6,0.0018599999999999999,2.01492126,wingLength,2
AW,UCT,3,35,3,F,10,W,506.08,1.86e-6,0.0018599999999999999,0.9413088,wingWidth,2
AW,UCT,3,35,3,F,9,W,1034.242,1.86e-6,0.0018599999999999999,1.9236901199999998,wingLength,2
AW,UCT,3,35,3,F,9,W,487.922,1.86e-6,0.0018599999999999999,0.90753492,wingWidth,2
AW,UCT,3,35,3,F,8,W,1097.092,1.86e-6,0.0018599999999999999,2.04059112,wingLength,2
AW,UCT,3,35,3,F,8,W,501.343,1.86e-6,0.0018599999999999999,0.93249798,wingWidth,2
AW,UCT,3,35,3,F,7,W,1075.887,1.86e-6,0.0018599999999999999,2.0011498199999997,wingLength,2
AW,UCT,3,35,3,F,7,W,496.049,1.86e-6,0.0018599999999999999,0.9226511399999999,wingWidth,2
AW,UCT,3,35,3,F,6,W,1080.2,1.86e-6,0.0018599999999999999,2.009172,wingLength,2
AW,UCT,3,35,3,F,6,W,496.403,1.86e-6,0.0018599999999999999,0.92330958,wingWidth,2
AW,UCT,3,35,3,F,5,W,1104.089,1.86e-6,0.0018599999999999999,2.05360554,wingLength,2
AW,UCT,3,35,3,F,5,W,520.243,1.86e-6,0.0018599999999999999,0.9676519800000001,wingWidth,2
AW,UCT,3,35,3,F,4,W,1053.197,1.86e-6,0.0018599999999999999,1.9589464199999997,wingLength,2
AW,UCT,3,35,3,F,4,W,495.429,1.86e-6,0.0018599999999999999,0.9214979399999998,wingWidth,2
AW,UCT,3,35,3,F,3,W,1069.736,1.86e-6,0.0018599999999999999,1.98970896,wingLength,2
AW,UCT,3,35,3,F,3,W,480,1.86e-6,0.0018599999999999999,0.8927999999999999,wingWidth,2
AW,UCT,3,35,3,F,2,W,1097.527,1.86e-6,0.0018599999999999999,2.04140022,wingLength,2
AW,UCT,3,35,3,F,2,W,504.571,1.86e-6,0.0018599999999999999,0.93850206,wingWidth,2
AW,UCT,3,35,3,F,1,W,1026.743,1.86e-6,0.0018599999999999999,1.9097419799999997,wingLength,2
AW,UCT,3,35,3,F,1,W,485.927,1.86e-6,0.0018599999999999999,0.90382422,wingWidth,2
AW,UCT,3,35,3,F,20,W,996.243,1.86e-6,0.0018599999999999999,1.85301198,wingLength,2
AW,UCT,3,35,3,F,20,W,460.202,1.86e-6,0.0018599999999999999,0.85597572,wingWidth,2
AW,UCT,3,35,3,M,19,W,972.321,1.86e-6,0.0018599999999999999,1.80851706,wingLength,2
AW,UCT,3,35,3,M,19,W,484.434,1.86e-6,0.0018599999999999999,0.90104724,wingWidth,2
AW,UCT,3,35,3,M,18,W,908.958,1.86e-6,0.0018599999999999999,1.69066188,wingLength,2
AW,UCT,3,35,3,M,18,W,448.385,1.86e-6,0.0018599999999999999,0.8339960999999999,wingWidth,2
AW,UCT,3,35,3,M,17,W,908.936,1.86e-6,0.0018599999999999999,1.69062096,wingLength,2
AW,UCT,3,35,3,M,17,W,430.669,1.86e-6,0.0018599999999999999,0.8010443399999999,wingWidth,2
AW,UCT,3,35,3,M,16,W,960.408,1.86e-6,0.0018599999999999999,1.7863588799999999,wingLength,2
AW,UCT,3,35,3,M,16,W,464.01,1.86e-6,0.0018599999999999999,0.8630585999999999,wingWidth,2
AW,UCT,3,35,3,M,15,W,945.061,1.86e-6,0.0018599999999999999,1.75781346,wingLength,2
AW,UCT,3,35,3,M,15,W,440.306,1.86e-6,0.0018599999999999999,0.81896916,wingWidth,2
AW,UCT,3,35,3,M,14,W,980.041,1.86e-6,0.0018599999999999999,1.82287626,wingLength,2
AW,UCT,3,35,3,M,14,W,454.852,1.86e-6,0.0018599999999999999,0.84602472,wingWidth,2
AW,UCT,3,35,3,M,13,W,922.05,1.86e-6,0.0018599999999999999,1.715013,wingLength,2
AW,UCT,3,35,3,M,13,W,430.669,1.86e-6,0.0018599999999999999,0.8010443399999999,wingWidth,2
AW,UCT,3,35,3,M,12,W,928.66,1.86e-6,0.0018599999999999999,1.7273075999999998,wingLength,2
AW,UCT,3,35,3,M,12,W,441.418,1.86e-6,0.0018599999999999999,0.82103748,wingWidth,2
AW,UCT,3,35,3,M,11,W,936.216,1.86e-6,0.0018599999999999999,1.74136176,wingLength,2
AW,UCT,3,35,3,M,11,W,433.291,1.86e-6,0.0018599999999999999,0.80592126,wingWidth,2
AW,UCT,3,35,3,M,10,W,843.204,1.86e-6,0.0018599999999999999,1.5683594399999998,wingLength,2
AW,UCT,3,35,3,M,10,W,415.124,1.86e-6,0.0018599999999999999,0.77213064,wingWidth,2
AW,UCT,3,35,3,M,9,W,981.959,1.86e-6,0.0018599999999999999,1.8264437399999998,wingLength,2
AW,UCT,3,35,3,M,9,W,463.57,1.86e-6,0.0018599999999999999,0.8622401999999999,wingWidth,2
AW,UCT,3,35,3,M,8,W,958.783,1.86e-6,0.0018599999999999999,1.78333638,wingLength,2
AW,UCT,3,35,3,M,8,W,441.249,1.86e-6,0.0018599999999999999,0.82072314,wingWidth,2
AW,UCT,3,35,3,M,7,W,848.482,1.86e-6,0.0018599999999999999,1.5781765199999997,wingLength,2
AW,UCT,3,35,3,M,7,W,404.773,1.86e-6,0.0018599999999999999,0.75287778,wingWidth,2
AW,UCT,3,35,3,M,6,W,839.153,1.86e-6,0.0018599999999999999,1.56082458,wingLength,2
AW,UCT,3,35,3,M,6,W,398.527,1.86e-6,0.0018599999999999999,0.7412602199999999,wingWidth,2
AW,UCT,3,35,3,M,5,W,976.764,1.86e-6,0.0018599999999999999,1.81678104,wingLength,2
AW,UCT,3,35,3,M,5,W,476.236,1.86e-6,0.0018599999999999999,0.8857989599999999,wingWidth,2
AW,UCT,3,35,3,M,4,W,920.883,1.86e-6,0.0018599999999999999,1.7128423799999999,wingLength,2
AW,UCT,3,35,3,M,4,W,455.952,1.86e-6,0.0018599999999999999,0.84807072,wingWidth,2
AW,UCT,3,35,3,M,3,W,989.736,1.86e-6,0.0018599999999999999,1.84090896,wingLength,2
AW,UCT,3,35,3,M,3,W,461.832,1.86e-6,0.0018599999999999999,0.8590075199999999,wingWidth,2
AW,UCT,3,35,3,M,2,W,956.492,1.86e-6,0.0018599999999999999,1.77907512,wingLength,2
AW,UCT,3,35,3,M,2,W,462.183,1.86e-6,0.0018599999999999999,0.8596603799999999,wingWidth,2
AW,UCT,3,35,3,M,1,W,909.372,1.86e-6,0.0018599999999999999,1.6914319199999999,wingLength,2
AW,UCT,3,35,3,M,1,W,441.101,1.86e-6,0.0018599999999999999,0.8204478599999999,wingWidth,2
AW,UCT,3,35,3,M,20,W,842.032,1.86e-6,0.0018599999999999999,1.56617952,wingLength,2
AW,UCT,3,35,3,M,20,W,397.102,1.86e-6,0.0018599999999999999,0.7386097199999999,wingWidth,2
AW,UCT,4,35,1,F,19,W,1168.471,1.86e-6,0.0018599999999999999,2.1733560599999997,wingLength,0
AW,UCT,4,35,1,F,19,W,548.942,1.86e-6,0.0018599999999999999,1.0210321199999999,wingWidth,0
AW,UCT,4,35,1,F,18,W,1232.116,1.86e-6,0.0018599999999999999,2.29173576,wingLength,0
AW,UCT,4,35,1,F,18,W,553.108,1.86e-6,0.0018599999999999999,1.0287808799999998,wingWidth,0
AW,UCT,4,35,1,F,17,W,1173.165,1.86e-6,0.0018599999999999999,2.1820869,wingLength,0
AW,UCT,4,35,1,F,17,W,551.928,1.86e-6,0.0018599999999999999,1.02658608,wingWidth,0
AW,UCT,4,35,1,F,16,W,1151.653,1.86e-6,0.0018599999999999999,2.14207458,wingLength,0
AW,UCT,4,35,1,F,16,W,535.321,1.86e-6,0.0018599999999999999,0.99569706,wingWidth,0
AW,UCT,4,35,1,F,15,W,1198.801,1.86e-6,0.0018599999999999999,2.2297698599999998,wingLength,0
AW,UCT,4,35,1,F,15,W,545.099,1.86e-6,0.0018599999999999999,1.01388414,wingWidth,0
AW,UCT,4,35,1,F,14,W,1164.827,1.86e-6,0.0018599999999999999,2.16657822,wingLength,0
AW,UCT,4,35,1,F,14,W,537.077,1.86e-6,0.0018599999999999999,0.9989632199999999,wingWidth,0
AW,UCT,4,35,1,F,13,W,1183.205,1.86e-6,0.0018599999999999999,2.2007613,wingLength,0
AW,UCT,4,35,1,F,13,W,541.479,1.86e-6,0.0018599999999999999,1.00715094,wingWidth,0
AW,UCT,4,35,1,F,12,W,1209.984,1.86e-6,0.0018599999999999999,2.2505702399999996,wingLength,0
AW,UCT,4,35,1,F,12,W,544.526,1.86e-6,0.0018599999999999999,1.0128183599999998,wingWidth,0
AW,UCT,4,35,1,F,11,W,1208.406,1.86e-6,0.0018599999999999999,2.2476351599999997,wingLength,0
AW,UCT,4,35,1,F,11,W,544.419,1.86e-6,0.0018599999999999999,1.0126193399999999,wingWidth,0
AW,UCT,4,35,1,F,10,W,1190.226,1.86e-6,0.0018599999999999999,2.21382036,wingLength,0
AW,UCT,4,35,1,F,10,W,547.449,1.86e-6,0.0018599999999999999,1.01825514,wingWidth,0
AW,UCT,4,35,1,F,9,W,1211.302,1.86e-6,0.0018599999999999999,2.2530217199999996,wingLength,0
AW,UCT,4,35,1,F,9,W,571.224,1.86e-6,0.0018599999999999999,1.06247664,wingWidth,0
AW,UCT,4,35,1,F,8,W,1215.56,1.86e-6,0.0018599999999999999,2.2609415999999998,wingLength,0
AW,UCT,4,35,1,F,8,W,547.091,1.86e-6,0.0018599999999999999,1.01758926,wingWidth,0
AW,UCT,4,35,1,F,7,W,1200.562,1.86e-6,0.0018599999999999999,2.2330453199999996,wingLength,0
